所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-元数据,验证OceanBase for MySQL同步删除功能正常,"离线平台已存在OB MySQL元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证MySQL同步删除功能正常,"离线平台已存在MySQL元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",1
数据资产-元数据,验证Inceptor SQL同步删除功能正常,"离线平台已存在Inceptor元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",2
数据资产-元数据,验证Impala SQL同步删除功能正常,"离线平台已存在Impala元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证HiveServer同步删除功能正常,"离线平台已存在HiveServer元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",1
数据资产-元数据,验证HashData SQL同步删除功能正常,"离线平台已存在HashData元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证Hana SQL同步删除功能正常,"离线平台已存在Hana元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证Greenplum SQL同步删除功能正常,"离线平台已存在GP元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",2
数据资产-元数据,验证GaussDB SQL同步删除功能正常,"离线平台已存在Gauss元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证Doris同步删除功能正常,"离线平台已存在Doris元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",1
数据资产-元数据,验证DMDB for Oracle同步删除功能正常,无,"1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",2
数据资产-元数据,验证DMDB for MYSQL同步删除功能正常,"离线平台已存在DM Oracle元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",2
数据资产-元数据,验证DB2 SQL同步删除功能正常,"离线平台已存在DB2 SQL元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
数据资产-元数据,验证AnalyticDB PostgreSQL同步删除功能正常,"离线平台已存在AnalyticDB PostgreSQL元数据源, 并自动同步至资产平台","1. 进入【离线开发】-【数据开发】-【周期任务】页面
2. 创建元数据表
3. 删除元数据表","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 创建成功, 资产平台同步创建
3. 删除成功, 资产平台同步删除",3
