所属模块,用例标题,前置条件,步骤,预期结果,优先级
运行中实例支持置失败操作,验证手动任务实例置失败成功_实例状态为【提交中&存在上游实例】,"1）已存在以下已提交手动任务：任务A、任务B；
2）依赖关系：任务A->任务B；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 运维账号登录，进入【运维中心-手动任务实例】页面，选择任务B的实例（状态为提交中），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务B操作的实例状态更新为“提交失败”；
2）【安全审计】新增一条记录：“动作”为“手动实例置失败”；",2
运行中实例支持置失败操作,验证手动任务实例置失败成功_实例状态为「等待运行&存在下游实例」,"1）已存在以下已提交手动任务：任务A、任务B；
2）依赖关系：任务A->任务B；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-手动任务实例】页面，选择任务A的实例（状态为等待运行），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务A操作的实例状态更新为“运行失败”；
2）任务B的实例始终处于“等待提交”状态；
3）【安全审计】新增一条记录：“动作”为“手动实例置失败”；",1
运行中实例支持置失败操作,验证手动任务实例置失败成功_实例状态为【运行中&存在上游实例】,"1）已存在以下已提交手动任务：任务A、任务B；
2）依赖关系：任务A->任务B；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 运维账号登录，进入【运维中心-手动任务实例】页面，选择任务B的实例（状态为运行中），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务B操作的实例状态更新为“运行失败”；
2）【安全审计】新增一条记录：“动作”为“手动实例置失败”；",2
运行中实例支持置失败操作,验证手动任务实例不支持置失败_实例状态为成功/提交失败/运行失败/冻结/自动取消/手动取消,无,"1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-手动任务实例】页面，选择任意“状态”为“成功”的实例进入实例详情
3. 选择任意“状态”为“提交失败”的实例进入实例详情
4. 选择任意“状态”为“运行失败”的实例进入实例详情
5. 选择任意“状态”为“冻结”的实例进入实例详情
6. 选择任意“状态”为“自动取消”的实例进入实例详情
7. 选择任意“状态”为“手动取消”的实例进入实例详情","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 右键实例菜单：“置失败”按钮置灰不可点击
3. 右键实例菜单：“置失败”按钮置灰不可点击
4. 右键实例菜单：“置失败”按钮置灰不可点击
5. 右键实例菜单：“置失败”按钮置灰不可点击
6. 右键实例菜单：“置失败”按钮置灰不可点击
7. 右键实例菜单：“置失败”按钮置灰不可点击",2
运行中实例支持置失败操作,验证补数据任务实例详情右键菜单正确_超管,无,"1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-补数据任务实例】页面，选择任意一个实例进入实例详情","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 右键实例菜单：在“置成功”上方新增“置失败”按钮",2
运行中实例支持置失败操作,验证补数据任务实例详情右键菜单正确_运维账号,无,"1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 运维账号登录，进入【运维中心-补数据任务实例】页面，选择任意一个实例进入实例详情","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 右键实例菜单：在“置成功”上方新增“置失败”按钮",2
运行中实例支持置失败操作,验证补数据任务实例置失败成功_实例状态为「等待提交&存在下游实例」,"1）已存在以下已提交周期任务：任务A、任务B；
2）依赖关系：任务A->任务B；
3）对任务A、任务B进行补数据；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-补数据任务实例】页面，选择任务A的实例（状态为等待提交），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务A操作的实例状态更新为“提交失败”；
2）任务B的实例始终处于“等待提交”状态；
3）【安全审计】新增一条记录：“动作”为“补数据实例置失败”；",2
运行中实例支持置失败操作,验证补数据任务实例置失败成功_实例状态为【提交中&存在上游实例】,"1）已存在以下已提交周期任务：任务A、任务B；
2）依赖关系：任务A->任务B；
3）对任务A、任务B进行补数据；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 运维账号登录，进入【运维中心-补数据任务实例】页面，选择任务B的实例（状态为提交中），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务B操作的实例状态更新为“提交失败”；
2）【安全审计】新增一条记录：“动作”为“补数据实例置失败”；",2
运行中实例支持置失败操作,验证补数据任务实例置失败成功_实例状态为「等待运行&存在下游实例」,"1）已存在以下已提交周期任务：任务A、任务B；
2）依赖关系：任务A->任务B；
3）对任务A、任务B进行补数据；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-补数据任务实例】页面，选择任务A的实例（状态为等待运行），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务A操作的实例状态更新为“运行失败”；
2）任务B的实例始终处于“手动取消”状态；
3）【安全审计】新增一条记录：“动作”为“补数据实例置失败”；",2
运行中实例支持置失败操作,验证补数据任务实例置失败成功_实例状态为【运行中&存在上游实例】,"1）已存在以下已提交周期任务：任务A、任务B；
2）依赖关系：任务A->任务B；
3）对任务A、任务B进行补数据；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 运维账号登录，进入【运维中心-补数据任务实例】页面，选择任务B的实例（状态为运行中），置失败","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 1）任务B操作的实例状态更新为“运行失败”；
2）【安全审计】新增一条记录：“动作”为“补数据实例置失败”；",1
运行中实例支持置失败操作,验证补数据任务实例不支持置失败_实例状态为成功/提交失败/运行失败/冻结/自动取消/手动取消,无,"1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 超管登录，进入【运维中心-补数据任务实例】页面，选择任意“状态”为“成功”的实例进入实例详情
3. 选择任意“状态”为“提交失败”的实例进入实例详情
4. 选择任意“状态”为“运行失败”的实例进入实例详情
5. 选择任意“状态”为“冻结”的实例进入实例详情
6. 选择任意“状态”为“自动取消”的实例进入实例详情
7. 选择任意“状态”为“手动取消”的实例进入实例详情","1. 成功进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表页面，页面内容正常加载显示，无报错
2. 右键实例菜单：“置失败”按钮置灰不可点击
3. 右键实例菜单：“置失败”按钮置灰不可点击
4. 右键实例菜单：“置失败”按钮置灰不可点击
5. 右键实例菜单：“置失败”按钮置灰不可点击
6. 右键实例菜单：“置失败”按钮置灰不可点击
7. 右键实例菜单：“置失败”按钮置灰不可点击",2
运行中实例支持置失败操作,验证【按操作对象筛选】显示&交互正确,"已存在以下操作：
1）周期实例置失败；
2）手动实例置失败；
3）补数据实例置失败；","1. 进入【portal页-安全审计-离线开发】页面，查看【按操作对象筛选】下拉列表
2. 【按操作对象筛选】选择“补数据实例”","1. 【按操作对象筛选】下拉列表新增一个枚举值：补数据实例
2. 查询结果：“操作对象”为“补数据实例”的所有记录，包含动作如下：
1）补数据实例置失败",2
运行中实例支持置失败操作,验证【按动作筛选】显示&交互正确,"已存在以下操作：
1）周期实例置失败；
2）手动实例置失败；
3）补数据实例置失败；","1. 进入【portal页-安全审计-离线开发】页面，【操作对象】为空，查看【按动作筛选】下拉列表
2. 【操作对象】为“周期实例”，查看【按动作筛选】下拉列表
3. 【操作对象】为“手动实例”，查看【按动作筛选】下拉列表
4. 【操作对象】为“补数据实例”，查看【按动作筛选】下拉列表
5. 【按动作筛选】选择“周期实例置失败”
6. 【按动作筛选】选择“手动实例置失败”
7. 【按动作筛选】选择“补数据实例置失败”","1. 【按动作筛选】下拉列表新增以下枚举值：
1）“杀死周期实例”下方新增“周期实例置失败”；
2）“杀死手动实例”下方新增“手动实例置失败”；
3）“周期实例紧急去依赖”下方新增“补数据实例置失败”；
2. 【按动作筛选】下拉列表新增以下枚举值：
1）“杀死周期实例”下方新增“周期实例置失败”
3. 【按动作筛选】下拉列表新增以下枚举值：
1）“杀死手动实例”下方新增“手动实例置失败”
4. 【按动作筛选】下拉列表新增以下枚举值：补数据实例置失败
5. 查询结果：“动作”为“周期实例置失败”的所有记录
6. 查询结果：“动作”为“手动实例置失败”的所有记录
7. 查询结果：“动作”为“补数据实例置失败”的所有记录",2
运行中实例支持置失败操作,验证【安全审计-离线开发】显示数据正确,"已存在以下操作：
1）周期实例置失败；
2）手动实例置失败；
3）补数据实例置失败；","1. 进入【portal页-安全审计-离线开发】页面，【按动作筛选】选择“周期实例置失败”，查看数据
2. 【按动作筛选】选择“手动实例置失败”，查看数据
3. 【按动作筛选】选择“补数据实例置失败”，查看数据","1. 1）时间：${周期实例置失败的操作时间}；
2）操作人：${周期实例置失败的操作人}；
3）操作对象：周期实例；
4）动作：周期实例置失败；
5）操作项目：${周期实例置失败的实例所属的项目}；
6）详细内容：实例：${周期实例置失败的实例名称}；
7）来源IP：${周期实例置失败的操作来源IP}；
8）操作结果：${周期实例置失败的操作结果，成功/失败}；
9）失败原因：${周期实例置失败的操作失败的原因，若成功则为空}；
2. 1）时间：${手动实例置失败的操作时间}；
2）操作人：${手动实例置失败的操作人}；
3）操作对象：手动实例；
4）动作：手动实例置失败；
5）操作项目：${手动实例置失败的实例所属的项目}；
6）详细内容：实例：${手动实例置失败的实例名称}；
7）来源IP：${手动实例置失败的操作来源IP}；
8）操作结果：${手动实例置失败的操作结果，成功/失败}；
9）失败原因：${手动实例置失败的操作失败的原因，若成功则为空}；
3. 1）时间：${补数据实例置失败的操作时间}；
2）操作人：${补数据实例置失败的操作人}；
3）操作对象：补数据实例；
4）动作：补数据实例置失败；
5）操作项目：${补数据实例置失败的实例所属的项目}；
6）详细内容：实例：${补数据实例置失败的实例名称}；
7）来源IP：${补数据实例置失败的操作来源IP}；
8）操作结果：${补数据实例置失败的操作结果，成功/失败}；
9）失败原因：${补数据实例置失败的操作失败的原因，若成功则为空}；",1
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游交互】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1；
2）A->B-1级-1->B-2级-1->B-3级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. 勾选“任务A”
3. 取消勾选“A-2级-1”
4. 取消勾选“任务A”
5. 勾选“A-2级-1”
6. 全选后，取消勾选“A-3级-1”
7. 取消全选后，勾选“A-3级-1、B-2级-1”","1. 进入【补数据当前及下游】弹窗
2. 展开后所有任务均为勾选状态
3. 展开后以下任务均为勾选状态：A、A-1级-1、B-1级-1、B-2级-1、B-3级-1；
4. 展开后所有任务均为未勾选状态
5. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1；
6. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、B-1级-1、B-2级-1、B-3级-1；
7. 展开后所有任务均为勾选状态",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游结果】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1；
2）A->B-1级-1->B-2级-1->B-3级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. “运行方式”选择“单次运行”，勾选“A-2级-1”，确定
3. “运行方式”选择“周期运行”，勾选“A-3级-1、B-2级-1”，确定","1. 进入【补数据当前及下游】弹窗
2. 1）【补数据任务管理-单次运行】对应记录编辑弹窗，以下任务为勾选状态：A、A-1级-1、A-2级-1、A-3级-1；
2）【补数据任务实例】对应记录中包含以下补任务：A、A-1级-1、A-2级-1、A-3级-1；
3. 【补数据任务管理-周期运行】对应记录编辑弹窗，展开后所有任务均为勾选状态",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游交互】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->A-6级-1；
2）A->B-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. 勾选“任务A”
3. 取消勾选“A-4级-1”
4. 取消勾选“任务A”
5. 勾选“A-4级-1”
6. 取消勾选“A-6级-1”
7. 取消全选后，勾选“A-6级-1、B-3级-1”","1. 进入【补数据当前及下游】弹窗
2. 展开后所有任务均为勾选状态
3. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、B-1级-1、B-2级-1、B-3级-1、B-4级-1、B-5级-1、B-6级-1；
4. 展开后所有任务均为未勾选状态
5. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、A-6级-1；
6. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1；
7. 展开后所有任务均为勾选状态",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游结果】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->A-6级-1；
2）A->B-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. “运行方式”选择“单次运行”，勾选“A-6级-1、B-3级-1”，确定
3. “运行方式”选择“周期运行”，勾选“A-4级-1”，确定","1. 进入【补数据当前及下游】弹窗
2. 1）【补数据任务管理-单次运行】对应记录编辑弹窗，展开后所有任务均为勾选状态；
2）【补数据任务实例】对应记录中包含以下补任务：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、A-6级-1、B-1级-1、B-2级-1、B-3级-1、B-4级-1、B-5级-1、B-6级-1；
3. 【补数据任务管理-周期运行】对应记录编辑弹窗，以下任务为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、A-6级-1；",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游交互】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1；
2）A->B-1级-1->A-2级-1->A-3级-1；
3）A->B-1级-1->A-2级-1->B-3级-1；
4）A->B-1级-1->B-2级-1->B-3级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. 勾选“任务A”
3. 取消勾选“A-2级-1”
4. 取消勾选“任务A”
5. 勾选“A-2级-1”
6. 取消勾选“A-3级-1”
7. 取消全选后，勾选“A-3级-1、B-1级-1”","1. 进入【补数据当前及下游】弹窗
2. 展开后所有任务均为勾选状态
3. 展开后以下任务均为勾选状态：A、A-1级-1、B-1级-1、B-2级-1；
4. 展开后所有任务均为未勾选状态
5. 展开后所有任务均为勾选状态
6. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、B-1级-1、B-2级-1、B-3级-1；
7. 展开后所有任务均为勾选状态",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游结果】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1；
2）A->B-1级-1->A-2级-1->A-3级-1；
3）A->B-1级-1->A-2级-1->B-3级-1；
4）A->B-1级-1->B-2级-1->B-3级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. “运行方式”选择“单次运行”，勾选“A-3级-1、B-1级-1”，确定
3. “运行方式”选择“周期运行”，勾选“A-2级-1”，确定","1. 进入【补数据当前及下游】弹窗
2. 1）【补数据任务管理-单次运行】对应记录编辑弹窗，展开后所有任务均为勾选状态；
2）【补数据任务实例】对应记录中包含以下补任务：A、A-1级-1、A-2级-1、A-3级-1、B-1级-1、B-2级-1、B-3级-1；
3. 【补数据任务管理-周期运行】对应记录编辑弹窗，展开后所有任务均为勾选状态",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游交互】正确_大量任务,"任务情况如下（均已提交）：
1）补数据任务筛选方式：按依赖关系；
2）任务间依赖关系：
a）“A”的下游：“A-1级-1”至“J-1级-1”；
b）“A-1级-1”至“J-1级-1”的下游依次为：“A-2级-1”-”A-2级-5“至“J-2级-1”-“J-2级-5”；
c）“A-2级-1”的下游：“A-3级-1-1”至“A-3级-1-5”、“A-3级-2-1”；
d）剩余2级任务每个有5个下游任务；","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. 依次展开任务
3. 依次选择第3级任务","1. 进入【补数据当前及下游】弹窗
2. 均可正常展开，页面不奔溃
3. 均可正常选择，页面不奔溃",2
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游交互】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->A-6级-1；
2）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->B-5级-1->B-6级-1；
3）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->C-3级-1->C-4级-1->C-5级-1->C-6级-1；
4）A->A-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
5）A->B-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
6）A->C-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
7）A->C-1级-1->C-2级-1->C-3级-1->C-4级-1->C-5级-1->C-6级-1；
补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. 勾选“任务A”
3. 取消勾选“A-4级-1”
4. 取消勾选“任务A”
5. 勾选“A-4级-1”
6. 取消全选后，勾选“C-3级-1”
7. 取消勾选“A-5级-1”","1. 进入【补数据当前及下游】弹窗
2. 展开后所有任务均为勾选状态
3. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、B-1级-1、B-2级-1、B-3级-1、B-4级-1、C-1级-1、C-2级-1；
4. 展开后所有任务均为未勾选状态
5. 展开后所有任务均为勾选状态
6. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、C-1级-1、C-2级-1、C-3级-1、C-4级-1、C-5级-1、C-6级-1；
7. 展开后以下任务均为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、C-1级-1、C-2级-1；",1
补数据按依赖关系筛选任务增加父子级联动,验证按依赖关系【补当前任务及下游结果】正确,"以下任务均已提交，任务依赖如下：
1）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->A-6级-1；
2）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->B-5级-1->B-6级-1；
3）A->A-1级-1->A-2级-1->A-3级-1->A-4级-1->A-5级-1->C-3级-1->C-4级-1->C-5级-1->C-6级-1；
4）A->A-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
5）A->B-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
6）A->C-1级-1->B-2级-1->B-3级-1->B-4级-1->B-5级-1->B-6级-1；
7）A->C-1级-1->C-2级-1->C-3级-1->C-4级-1->C-5级-1->C-6级-1；

补数据任务筛选方式：按依赖关系","1. 进入【运维中心-周期任务管理-任务】页面，选择任务A，操作补数据-当前任务及下游
2. “运行方式”选择“单次运行”，勾选“C-3级-1”，确定
3. “运行方式”选择“周期运行”，勾选“A-4级-1”，确定","1. 进入【补数据当前及下游】弹窗
2. 1）【补数据任务管理-单次运行】对应记录编辑弹窗，以下任务为勾选状态：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、C-1级-1、C-2级-1、C-3级-1、C-4级-1、C-5级-1、C-6级-1；
2）【补数据任务实例】对应记录中包含以下补任务：A、A-1级-1、A-2级-1、A-3级-1、A-4级-1、A-5级-1、C-1级-1、C-2级-1、C-3级-1、C-4级-1、C-5级-1、C-6级-1；
3. 【补数据任务管理-周期运行】对应记录编辑弹窗，所有任务均为勾选状态",1
