所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据目录管理,验证导入新建(基于编号去重过滤失效),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 导入模版: 第3行填写L1本级编码=A001,L1名称=设备管理,业务数据Owner工号=8088888X
第4行填写L1本级编码=A001,L1名称=设备管理,业务数据Owner工号=8088888X
3. 点击【导入新建】上传文件","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模版创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. 1) 只保留第一条入库,导入结果Toast提示: 导入完成，其中成功1条，识别失败0条，重复1条，L1失败0条，L2失败0条，L3失败0条，其他失败0条
2) 只生成一个L1节点，不生成重复节点",2
数据目录管理,验证导入新建(行记录分层识别失败),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 导入模版: 第3行仅填写L1本级编码=A001，不填写L1名称、业务数据Owner工号、L2/L3相关字段
3. 点击【导入新建】上传文件","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模版创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. 导入结果Toast提示: 导入完成，其中成功0条，识别失败1条，重复0条，L1失败0条，L2失败0条，L3失败0条，其他失败0条",2
数据目录管理,验证导入新建(超量数据导致阻断),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 导入模版: 构造超5000+行数据
3. 点击【导入新建】上传文件","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模版创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. 弹窗提示: '超出导入记录上限, 最多导入5000条数据'",2
数据目录管理,验证导入新建(表头错误识别失败),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 导入模版: 将标准模板的第一列表头L1主题域分组名称修改为L1名称
3. 点击【导入新建】上传文件","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模版创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. 弹窗提示: 模板解析失败",2
数据目录管理,验证导入新建功能正常(合法L1/L2/L3混导),获取并整理有效导入模板,"1. 进入【数据目录管理-管理域目录管理】页面
2. 导入模版准备如下数据:
第3行(L1数据): L1主题域分组名称=设备管理, L1本级编码=A001,  业务数据Owner工号=8088888X
第4行(L2数据): L1本级编码=A001, L2本级编码=B001, L2主题域名称=设备维修, 业务数据负责人工号=8088888X
第5行(L3数据): L1本级编码=A001, L2本级编码=B001, L3业务对象名称=设备维修工单, L3业务对象英文名称=Equipment_Maintenance_Order, L3业务对象英文简称=EMO, 业务对象定义=设备全生命周期管理，包含设备采购、维修、报废等流程, 数据标准责任人工号=8088888X
3. 点击【导入新建】上传文件
4. 在列表中展开管理域节点，检查是否成功创建了L1、L2、L3三个节点","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模版创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. Toast提示: 导入完成，其中成功3条，识别失败0条，重复0条，L1失败0条，L2失败0条，L3失败0条，其他失败0条
4. 1) 列表中成功创建了L1节点设备管理、L2节点设备维修、L3节点设备维修工单
2) 层级关系正确: 管理域 > 设备管理 > 设备维修 > 设备维修工单",1
数据目录管理,验证导入模板下载验证,无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击页面上的【下载模板】按钮
3. 检查模版文件内容","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 模板成功下载到本地
3. 文件表头及批注校验页面内容与预期完全一致，无乱码、无错位、无报错，内容与预期完全一致，无异常或错误",1
数据目录管理,验证L3业务对象详情-详情按钮,拥有管理域目录管理页面访问权限且存在L3节点数据,"1. 进入【数据目录管理-管理域目录管理】页面
2. 在列表中找到L3层级节点
3. 点击L3节点的【详情】按钮
4. 点击返回或返回上层按钮关闭详情","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功展开L3业务对象详情
3. 详情页正常显示各字段信息
4. 关闭成功，系统给出成功反馈，相关页面/数据状态更新为最新",1
数据目录管理,验证L3业务对象编辑(存在认责表单锁定),选中具有且关联未办结认责流程的L3节点,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 进入编辑状态并执行随意的保存修改","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 弹窗提示:存在相关未完成流程,已锁定。",2
数据目录管理,验证L3业务对象编辑(电厂Owner组织机构重复),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 手动添加两名归属于同一组织机构的数据Owner
4. 尝试点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 可添加归属于同一组织机构的数据Owner
4. 弹窗提示:组织机构重复,每个组织只能有1个数据Owner",2
数据目录管理,验证L3业务对象编辑(电厂Owner超量),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 累计添加超过99个电厂侧数据Owner
4. 尝试点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 电厂侧数据Owner清单可添加超过99个
4. 弹窗提示:单个节点最多允许99个数据Owner",2
数据目录管理,验证L3业务对象编辑(业务对象定义错误),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 将业务对象定义置空或输入长于2000字的文本
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象定义字段为空或大于2000位
4. 弹窗提示:'请填写1-2000位业务对象定义说明文本'",2
数据目录管理,验证L3业务对象编辑(数据标准责任人为空),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 清空数据标准责任人
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 数据标准责任人字段为空
4. 弹窗提示:数据标准责任人不能为空,请选择人员",2
数据目录管理,验证L3业务对象编辑(业务对象英文简称超长),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 将英文简称输入超过200位的字符内容
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象英文简称输入框可输入超过200位
4. 弹窗提示:'业务对象英文简称应小于200位。'",2
数据目录管理,验证L3业务对象编辑(业务对象英文名称错误),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 将英文名称内容完全置空或输入大于200位的长度
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象英文名称字段为空或大于200位
4. 弹窗提示:'业务对象英文名称必填,1-200位。'",2
数据目录管理,验证L3业务对象编辑(节点名称同级重复),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 节点名称填写同一L2父级下已经存在的名称
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 节点名称输入框可输入同级已存在名称
4. 弹窗提示:节点名称必填,1-200位,且同一父级下不可重复。",2
数据目录管理,验证L3业务对象编辑(节点名称超200位),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 节点名称输入超过200位的字符
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 节点名称输入框可输入超过200位
4. 弹窗提示:节点名称必填,1-200位,且同一父级下不可重复。",2
数据目录管理,验证L3业务对象编辑(节点名称为空),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 节点名称置空
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 节点名称字段为空
4. 弹窗提示:节点名称必填,1-200位,且同一父级下不可重复。",2
数据目录管理,验证L3业务对象编辑功能正常(业务对象定义2000位边界值),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 输入恰好2000位的业务对象定义
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象定义字段可输入2000位
4. 点击保存成功,数据正常提交",3
数据目录管理,验证L3业务对象编辑功能正常(英文简称199位边界值),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 输入恰好199位的英文简称
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象英文简称字段可输入199位
4. 点击保存成功,数据正常提交",3
数据目录管理,验证L3业务对象编辑功能正常(英文名称200位边界值),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 输入恰好200位的英文名称
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 业务对象英文名称字段可输入200位
4. 点击保存成功,数据正常提交",3
数据目录管理,验证L3业务对象编辑功能正常,拥有编辑权限且选择L3节点进行编辑,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L3节点的编辑操作
3. 填写合法节点名称(1-200位)及英文名称(1-200位)
4. 填写合法的[⚠️F04 请替换为具体测试数据]英文简称(小于200位)
5. 设定有效的数据标准责任人
6. 填写正确的业务对象定义(1-2000位)
7. 配置电厂侧数据Owner清单(不重复组织且数量<=99)
8. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L3编辑弹窗
3. 1) 节点名称输入框可正常输入(1-200位)
2) 业务对象英文名称输入框可正常输入(1-200位)
4. 业务对象英文简称输入框可正常输入(小于200位)
5. 数据标准责任人人员选择器可正常选择
6. 业务对象定义输入框可正常输入(1-2000位)
7. 电厂侧数据Owner清单可正常配置(不重复组织且数量<=99)
8. 保存成功,当前L3节点的各个字段更新并持久化至列表及详情",1
数据目录管理,验证L2主题域编辑(节点名称同级重复),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L2节点的【编辑】按钮
3. 输入同一级别下已存在的L2节点名称
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L2编辑弹窗
3. L2节点名称输入框可输入同级已存在名称
4. 弹窗提示:节点名称必填,1-20位,且同一父级下不可重复。",2
数据目录管理,验证L2主题域编辑(节点名称超20位),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L2节点的【编辑】按钮
3. 输入超过20位的L2节点名称
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L2编辑弹窗
3. L2节点名称输入框可输入超过20位
4. 弹窗提示:节点名称必填,1-20位,且同一父级下不可重复。",2
数据目录管理,验证L2主题域编辑(节点名称为空),无,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L2节点的【编辑】按钮
3. 将L2节点名称置空
4. 点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L2编辑弹窗
3. L2节点名称字段为空
4. 弹窗提示:节点名称必填,1-20位,且同一父级下不可重复。",2
数据目录管理,验证L2主题域编辑(存在认责表单锁定),选择一个关联有未完成认责表单的L2节点,"1. 进入【数据目录管理-管理域目录管理】页面
2. 点击L2节点的【编辑】按钮
3. 尝试对该L2节点修改内容并点击保存","1. 目标页面加载完成，页面内容正常显示，无报错或白屏
2. 成功打开L2编辑弹窗
3. 弹窗提示:存在相关未完成流程,已锁定。",2
