所属模块,用例标题,前置条件,步骤,预期结果,优先级
离线开发-数据开发-权限管理,验证掩码权限 - 权限策略配置用户的表字段的掩码权限 On STS (数据地图),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 不配置表A的掩码权限；
用户在当前项目下执行select语句；
3. 配置用户有表A下的id的掩码权限，掩码选项为：Custom，输入自定义字符；
数据地图-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 返回数据所有列展示原始值
3. 返回id字段的掩码值为自定义值",2
离线开发-数据开发-权限管理,验证掩码权限 - 权限策略配置用户的表字段的掩码权限 On STS (数据同步任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 不配置表A的掩码权限；
用户在当前项目下执行select语句；
3. 配置用户有表A下的id的掩码权限，掩码选项为：Custom，输入自定义字符；
数据同步任务源/目标表选择Spark Thrift表，点击【数据预览】","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 返回数据所有列展示原始值
3. 返回id字段的掩码值为自定义值",2
离线开发-数据开发-权限管理,验证掩码权限 - 权限策略配置用户的表字段的掩码权限 On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 不配置表A的掩码权限；
用户在当前项目下执行select语句；
3. 配置用户有表A下的id的掩码权限，掩码选项为：Redact；
用户在当前项目下执行select语句；
4. 配置用户有表A下的id的掩码权限，掩码选项为：Partial mask: show last 4；
用户在当前项目下执行select语句；
5. 配置用户有表A下的id的掩码权限，掩码选项为：Partial mask: show first 4；
用户在当前项目下执行select语句；
6. 配置用户有表A下的id的掩码权限，掩码选项为：Hash；
用户在当前项目下执行select语句；
7. 配置用户有表A下的id的掩码权限，掩码选项为：Nullify；
用户在当前项目下执行select语句；
8. 配置用户有表A下的id的掩码权限，掩码选项为：Unmasked (retain original value)；
用户在当前项目下执行select语句；
9. 配置用户有表A下的id的掩码权限，掩码选项为：Custom，输入自定义字符；
用户在当前项目下执行select语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 返回数据所有列展示原始值
3. 
4. 返回id字段数据为部分掩码，只展示后四个字符
5. 返回id字段数据为部分掩码，只展示前四个字符
6. 返回id字段的掩码值为原始值的HASH值
7. 返回id字段的掩码值为null
8. 返回id字段数据为原始值
9. 返回id字段的掩码值为自定义值",2
离线开发-数据开发-权限管理,验证行级权限 - 用户无表select权限但有表行级权限,无,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 无表级权限-select权限：配置用户有当前项目数据库下的select权限；
有行级权限-select权限：配置用户有当前项目数据库表A下的select权限，条件为：id=1；
重启Spark Thriftserver服务；
用户在当前项目下执行SparkSQL任务的单条select简单查询语句；","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 查询失败 or 无数据返回",3
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下的select权限，条件为：id=1；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select简单查询语句；
3. 有select权限：配置用户有表A下的select权限，条件为：id=1；
用户在当前项目下执行SparkSQL任务的select * from dummy where id=1语句；
4. 有select权限：配置用户有表A下的select权限，条件为：id=1；
用户在当前项目下执行SparkSQL任务的select复杂查询语句（with as...select，关联查询等）；
5. 无select权限：配置用户未配置表A下的select权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select简单查询语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id=1的数据行
3. sql执行成功，无数据返回
4. 只返回id=1的数据行
5. sql执行成功，返回所有数据",1
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On STS (脏数据),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有脏数据表A下的select权限，条件为：id=1；
脏数据管理-查看脏数据表数据
3. 无select权限：配置用户未配置表A下的select权限，条件为：id=1；
脏数据管理-查看脏数据表数据","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id=1的数据行
3. 返回符合查询条件的所有数据",2
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On STS (表查询),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下的select权限，条件为：id=1；
表查询-对测试表进行数据预览
3. 无select权限：配置用户未配置表A下的select权限，条件为：id=1；
表查询-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id=1的数据行
3. 返回符合查询条件的所有数据",2
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On STS (数据地图),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下的select权限，条件为：id=1；
重启Spark Thriftserver服务；
数据地图-对测试表进行数据预览
3. 无select权限：配置用户未配置表A下的select权限；
数据地图-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id=1的数据行
3. 返回符合查询条件的所有数据",2
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On STS (数据同步任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下的select权限，条件为：id=1；
重启Spark Thriftserver服务；
数据同步任务源/目标表选择Spark Thrift表，点击【数据预览】
3. 无select权限：配置用户未配置表A下的select权限；
数据同步任务源/目标表选择Spark Thrift表，点击【数据预览】","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id=1的数据行
3. 返回符合查询条件的所有数据",2
离线开发-数据开发-权限管理,验证行级权限 - 权限策略配置用户的表的行级权限 On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下的select权限，条件为：id=1；
用户在当前项目下执行SparkSQL任务的单条select简单查询语句；
3. 无select权限：配置用户未配置表A下的select权限；
用户在当前项目下执行SparkSQL任务的单条select简单查询语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据；
下载结果，excel中只展示id列数据
3. 返回符合查询条件的所有数据",2
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select*简单查询语句；
3. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的select id, name from dummy where id=1语句；
4. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的select dummy.id,dummy.name...复杂查询语句（with as...select，关联查询等）；
5. 无select权限：配置用户没有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的select dummy.id from...复杂查询语句（with as...select，关联查询等）；
6. 无select权限：配置用户未配置表A下id字段的select权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select *简单查询语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据；
下载结果，excel中只展示id列数据
3. sql执行失败，报name字段没有select权限
4. sql执行失败，报name字段没有select权限
5. sql执行失败，报id字段没有select权限
6. sql执行失败，报id字段没有select权限",1
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On STS (脏数据),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
脏数据管理-查看脏数据表数据
3. 无select权限：配置用户未配置表A下id字段的select权限；
脏数据管理-查看脏数据表数据","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据
3. 返回所有列数据",2
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On STS (数据地图),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
数据地图-对测试表进行数据预览
3. 无select权限：配置用户未配置表A下id字段的select权限；
数据地图-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据
3. 无数据预览权限",2
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On STS (表查询),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
表查询-对测试表进行数据预览
3. 无select权限：配置用户配置表A部分字段的select权限；
表查询-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据
3. 无数据预览权限",2
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On STS (数据同步任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
数据同步任务源/目标表选择Spark Thrift表，点击【数据预览】
3. 无select权限：配置用户未配置表A下id字段的select权限；
数据同步任务源/目标表选择Spark Thrift表，点击【数据预览】","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 只返回id列数据
3. 返回所有列数据",2
离线开发-数据开发-权限管理,验证列级权限 - 权限策略配置用户的表的列级权限 On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的单条select * 简单查询语句；
3. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的单条select id from dummy 语句；
4. 有select权限：配置用户有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的单条select id,name from dummy语句；
5. 无select权限：配置用户没有表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的单条select id from dummy语句；
6. 无select权限：配置用户未配置表A下id字段的select权限；
用户在当前项目下执行SparkSQL任务的单条select *简单查询语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行失败，报没有select权限
3. 只返回id列数据；
下载结果，excel中只展示id列数据
4. sql执行失败，报没有select权限
5. sql执行失败，报没有select权限
6. sql执行失败，报没有select权限",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Refresh权限 On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Refresh权限：配置用户有当前项目数据库下的Refresh权限；
用户在当前项目下执行SparkSQL任务的单条alter语句；
3. 无Refresh权限：配置用户没有当前项目数据库下的Refresh权限；
用户在当前项目下执行SparkSQL任务的单条refresh语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Refresh权限",3
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Refresh权限 On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Refresh权限：配置用户有当前项目数据库下的Alter权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含refresh语句)；
3. 无Refresh权限：配置用户没有当前项目数据库下的Alter权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含refresh语句)；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Refresh权限",3
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Drop权限 On STS (数据地图),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Drop权限：配置用户有当前项目数据库下的Drop权限；
用户在数据地图删除表；
3. 无Drop权限：配置用户没有当前项目数据库下的Drop权限；
用户在数据地图删除表；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 表删除成功，系统给出删除成功提示，该记录从列表中消失
3. 表删除失败，日志提示没有Drop权限",1
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Drop权限 On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Drop权限：配置用户有当前项目数据库下的Drop权限；
用户在当前项目下执行SparkSQL任务的单条Drop语句；
3. 无Drop权限：配置用户没有当前项目数据库下的Drop权限；
用户在当前项目下执行SparkSQL任务的单条Drop语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Alter权限",1
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Drop权限 On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Drop权限：配置用户有当前项目数据库下的Drop权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含drop语句)；
3. 无Drop权限：配置用户没有当前项目数据库下的Drop权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含drop语句)；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Drop权限",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Alter权限 - On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Alter权限：配置用户有当前项目数据库下的Alter权限；
用户在当前项目下执行SparkSQL任务的单条alter语句；
3. 无Alter权限：配置用户没有当前项目数据库下的Alter权限；
用户在当前项目下执行SparkSQL任务的单条alter语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Alter权限",3
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Alter权限 - On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Alter权限：配置用户有当前项目数据库下的Alter权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含alter语句)；
3. 无Alter权限：配置用户没有当前项目数据库下的Alter权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条语句(包含alter语句)；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. sql执行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
3. sql执行失败，日志提示没有Alter权限",3
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select简单查询语句；
3. 无select权限：配置用户没有当前项目数据库下的select权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条select简单查询语句；
4. 有select权限：配置用户有当前项目数据库下的select权限；
用户在当前项目下执行SparkSQL任务的单条select复杂查询语句；
5. 无select权限：配置用户没有当前项目数据库下的select权限；
用户在当前项目下执行SparkSQL任务的单条select复杂查询语句；
6. 有select权限：配置用户有当前项目数据库下的select权限；
用户在当前项目下执行insert语句；
7. 无select权限：配置用户没有当前项目数据库下的select权限；
用户在当前项目下执行insert语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 查询成功；
下载结果，excel内容数据正确，内容与预期完全一致，无异常或错误
3. 查询失败，日志提示没有select权限
4. 查询成功；
下载结果，excel内容数据正确，内容与预期完全一致，无异常或错误
5. 查询失败，日志提示没有select权限
6. insert插入数据成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. insert插入数据失败，日志提示没有select权限",1
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On STS (数据同步任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
数据同步任务源/目标选择Spark Thrift数据表，点击【数据预览】
3. 无select权限：配置用户没有当前项目数据库下的select权限；
数据同步任务源/目标选择Spark Thrift数据表，点击【数据预览】","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 列表按查询条件刷新，仅显示符合条件的记录，不满足条件的记录不显示
3. 查询失败 or 无数据返回",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On STS (脏数据),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
脏数据管理-查看脏数据表数据
3. 无select权限：配置用户没有当前项目数据库下的select权限；
脏数据管理-查看脏数据表数据","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 列表按查询条件刷新，仅显示符合条件的记录，不满足条件的记录不显示
3. 查询失败 or 无数据返回",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On STS (表查询),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
表查询-对测试表进行数据预览
3. 无select权限：配置用户没有当前项目数据库下的select权限；
表查询-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 列表按查询条件刷新，仅显示符合条件的记录，不满足条件的记录不显示
3. 查询失败 or 无数据返回",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On STS (数据地图),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
数据地图-对测试表进行数据预览
3. 无select权限：配置用户没有当前项目数据库下的select权限；
数据地图-对测试表进行数据预览","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 列表按查询条件刷新，仅显示符合条件的记录，不满足条件的记录不显示
3. 查询失败 or 无数据返回",2
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的select权限 - On STS (SparkSQL任务),每次在ranger修改策略后，需要重启Spark Thriftserver服务；,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有select权限：配置用户有当前项目数据库下的select权限；
用户在当前项目下执行SparkSQL任务的单条select简单查询语句；
3. 配置用户没有当前项目数据库下的select权限；
用户在当前项目下执行SparkSQL任务的单条select简单查询语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 查询成功；
下载结果，excel内容数据正确，内容与预期完全一致，无异常或错误
3. 查询失败，日志提示没有select权限",1
离线开发-数据开发-权限管理,验证表级权限 - 权限策略配置用户的Create权限 - On Yarn (SparkSQL任务),无,"1. 进入【控制台】-【权限管理】-【权限策略配置】页面
2. 有Create权限：配置用户有当前项目数据库下的Create权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条create table语句；
3. 无Create权限：配置用户没有当前项目数据库下的Create权限；
用户在当前项目下执行（整段运行）SparkSQL任务的多条create table语句；","1. 成功进入【控制台】-【权限管理】-【权限策略配置】页面，页面内容正常加载显示，无报错
2. 建表成功；
HDFS表目录所属用户为该用户对应的ldap用户
3. 建表成功失败，日志提示没有Create权限",1
