所属模块,用例标题,前置条件,步骤,预期结果,优先级
离线开发-数据开发-SQL语法,验证脚本任务 - 数据同步任务(脚本模式) - 运行日志/结果,注意：历史任务回归,"1. 进入【脚本任务】-【数据同步任务(脚本模式)】页面
2. 立即运行任务，查看运行日志","1. 成功进入【脚本任务】-【数据同步任务(脚本模式)】页面，页面内容正常加载显示，无报错
2. 日志展示正确，内容与预期完全一致，无异常或错误",2
离线开发-数据开发-SQL语法,验证脚本任务 - 数据同步任务(脚本模式) - 语法错误提示,注意：历史任务回归,"1. 进入【脚本任务】-【数据同步任务(脚本模式)】页面
2. 编辑周期任务/手动任务，输入错误脚本语法；
3. 编辑周期任务/手动任务，输入错误脚本语法，并立即运行后查看“运行历史”","1. 成功进入【脚本任务】-【数据同步任务(脚本模式)】页面，页面内容正常加载显示，无报错
2. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
3. 语法错误飘红提示；",1
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - IDE ToolBar按钮 - 任务锁定/解锁,注意：历史任务回归；用户A,"1. 进入用户B保存的周期任务的编辑页
2. 点击【解锁】
3. 检查相关状态和结果
4. 检查相关状态和结果","1. 成功进入用户B保存的周期任务的编辑页，页面内容正常加载显示，无报错
2. 1）显示锁定提示；
3. 2）任务不可编辑
4. 任务变为可编辑状态",3
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - IDE ToolBar按钮 - 推送/拉取,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 1）修改任务代码，点击【拉取】-选择分支；
2）查看代码比对内容；
3）点击【确定】
3. 1）修改任务代码，点击【推送】-选择分支；
2）查看代码比对内容；
3）输入提交信息，点击【确定】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）代码修改/增加的内容红绿高亮提示；
2）确定拉取后，任务SQL被远端分支代码覆盖
3. 1）代码修改/增加的内容红绿高亮提示；
2）确定推送后，远端分支代码被本地代码覆盖",3
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - IDE ToolBar按钮 - 停止,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 任务未运行
3. 运行任务
4. 点击【停止】按钮","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 【停止】按钮禁用
3. 【停止】按钮可用
4. 任务停止成功，任务状态更新为""已停止""，无报错",2
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - IDE ToolBar按钮 - 编辑,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 对指定内容进行查找/替换/回撤
3. 点击【命令面板】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）匹配到的内容高亮提示；
2）替换结果正确；
3）回撤内容成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 面板打开正确，内容与预期完全一致，无异常或错误",3
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - IDE ToolBar按钮 - 运行,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 输入正确脚本
点击【运行】
3. 输入语法错误脚本
点击【运行】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常
3. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常",1
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - 版本对比,"注意：历史任务回归
----
特别注意：代码、调度时间、任务依赖的回滚","1. 进入数据开发模块，新建向导模式的数据同步任务
2. 多次修改任务，勾选任意两个版本进行“版本比对”，查看“版本比对”弹窗数据
3. 触发“回滚此版本”","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）两个版本基本信息、代码、调度配置、任务参数、环境参数等内容正确；
2）代码、调度配置、任务参数、环境参数不同内容标记正确
3. 代码、调度配置、任务参数、环境参数内容回滚至该历史版本",3
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - 运行日志/结果,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 立即运行任务，查看运行日志","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 日志展示正确，内容与预期完全一致，无异常或错误",2
离线开发-数据开发-SQL语法,验证脚本任务 - Shell/Shell on Agent - 语法错误提示,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法；
3. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法，并立即运行后查看“运行历史”","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
3. 语法错误飘红提示；",1
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - IDE ToolBar按钮 - 任务锁定/解锁,注意：历史任务回归；用户A,"1. 进入用户B保存的周期任务的编辑页
2. 点击【解锁】
3. 检查相关状态和结果
4. 检查相关状态和结果","1. 成功进入用户B保存的周期任务的编辑页，页面内容正常加载显示，无报错
2. 1）显示锁定提示；
3. 2）任务不可编辑
4. 任务变为可编辑状态",3
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - IDE ToolBar按钮 - 推送/拉取 -- 不支持,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 1）修改任务代码，点击【拉取】-选择分支；
2）查看代码比对内容；
3）点击【确定】
3. 1）修改任务代码，点击【推送】-选择分支；
2）查看代码比对内容；
3）输入提交信息，点击【确定】","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 1）代码修改/增加的内容红绿高亮提示；
2）确定拉取后，任务SQL被远端分支代码覆盖
3. 1）代码修改/增加的内容红绿高亮提示；
2）确定推送后，远端分支代码被本地代码覆盖",3
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - IDE ToolBar按钮 - 停止,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 任务未运行
3. 运行任务
4. 点击【停止】按钮","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 【停止】按钮禁用
3. 【停止】按钮可用
4. 任务停止成功，任务状态更新为""已停止""，无报错",2
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - IDE ToolBar按钮 - 编辑,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 对指定内容进行查找/替换/回撤
3. 点击【命令面板】","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 1）匹配到的内容高亮提示；
2）替换结果正确；
3）回撤内容成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 面板打开正确，内容与预期完全一致，无异常或错误",3
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - IDE ToolBar按钮 - 运行,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 输入正确脚本
点击【运行】
3. 输入语法错误脚本
点击【运行】","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常
3. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常",2
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - 版本对比,"注意：历史任务回归
----
特别注意：代码、调度时间、任务依赖的回滚","1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 多次修改任务，勾选任意两个版本进行“版本比对”，查看“版本比对”弹窗数据
3. 触发“回滚此版本”","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 1）两个版本基本信息、代码、调度配置、任务参数、环境参数等内容正确；
2）代码、调度配置、任务参数、环境参数不同内容标记正确
3. 代码、调度配置、任务参数、环境参数内容回滚至该历史版本",3
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - 运行日志/结果,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 立即运行任务，查看运行日志","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 日志展示正确，内容与预期完全一致，无异常或错误",2
离线开发-数据开发-SQL语法,验证脚本任务 - PySpark(WEB编辑) - 语法错误提示,注意：历史任务回归,"1. 进入【脚本任务】-【PySpark(WEB编辑)】页面
2. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法；
3. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法，并立即运行后查看“运行历史”
4. 查看周期任务/手动任务/临时查询 - 环境参数，输入错误脚本语法；
5. 编辑周期任务，输入错误脚本语法，点击【拉取】查看代码比对窗口
6. 编辑周期任务，输入错误脚本语法，点击【推送】查看代码比对窗口
7. 编辑周期任务/手动任务，输入错误脚本语法并提交；
发布并打包对应周期任务/手动任务；
在“发布至目标项目”/“发布至本项目”-查看发布包-查看代码
8. 编辑周期任务/手动任务，输入错误脚本语法并提交；
生成补数据实例/周期实例，查看实例日志-进入代码tab页，查看代码
9. 编辑周期任务/手动任务/临时查询，输入错误脚本语法，保存后删除移至回收站；
进入回收站查看删除的任务","1. 成功进入【脚本任务】-【PySpark(WEB编辑)】页面，页面内容正常加载显示，无报错
2. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
3. 语法错误飘红提示；
4. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
5. 1）本地代码语法错误飘红提示；
2）远端代码语法错误飘红提示；
3）删除本地错误的语句后，错误飘红消失；
6. 1）本地代码语法错误飘红提示；
2）远端代码语法错误飘红提示；
3）删除本地错误的语句后，错误飘红消失；
7. 语法错误飘红提示；
8. 语法错误飘红提示；
9. 1）语法错误飘红提示；
2）还原后，法错误飘红提示；",2
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - IDE ToolBar按钮 - 任务锁定/解锁,注意：历史任务回归；用户A,"1. 进入用户B保存的周期任务的编辑页
2. 点击【解锁】
3. 检查相关状态和结果
4. 检查相关状态和结果","1. 成功进入用户B保存的周期任务的编辑页，页面内容正常加载显示，无报错
2. 1）显示锁定提示；
3. 2）任务不可编辑
4. 任务变为可编辑状态",3
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - IDE ToolBar按钮 - 推送/拉取,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 1）修改任务代码，点击【拉取】-选择分支；
2）查看代码比对内容；
3）点击【确定】
3. 1）修改任务代码，点击【推送】-选择分支；
2）查看代码比对内容；
3）输入提交信息，点击【确定】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）代码修改/增加的内容红绿高亮提示；
2）确定拉取后，任务SQL被远端分支代码覆盖
3. 1）代码修改/增加的内容红绿高亮提示；
2）确定推送后，远端分支代码被本地代码覆盖",3
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - IDE ToolBar按钮 - 停止,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 任务未运行
3. 运行任务
4. 点击【停止】按钮","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 【停止】按钮禁用
3. 【停止】按钮可用
4. 任务停止成功，任务状态更新为""已停止""，无报错",2
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - IDE ToolBar按钮 - 编辑,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 对指定内容进行查找/替换/回撤
3. 点击【命令面板】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）匹配到的内容高亮提示；
2）替换结果正确；
3）回撤内容成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 面板打开正确，内容与预期完全一致，无异常或错误",3
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - IDE ToolBar按钮 - 运行,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 输入正确脚本
点击【运行】
3. 输入语法错误脚本
点击【运行】","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常
3. 运行进度、运行日志和运行结果正常，功能行为符合预期，无报错或异常",2
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - 版本对比,"注意：历史任务回归
----
特别注意：代码、调度时间、任务依赖的回滚","1. 进入数据开发模块，新建向导模式的数据同步任务
2. 多次修改任务，勾选任意两个版本进行“版本比对”，查看“版本比对”弹窗数据
3. 触发“回滚此版本”","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）两个版本基本信息、代码、调度配置、任务参数、环境参数等内容正确；
2）代码、调度配置、任务参数、环境参数不同内容标记正确
3. 代码、调度配置、任务参数、环境参数内容回滚至该历史版本",3
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - 运行日志/结果,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 立即运行任务，查看运行日志","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 日志展示正确，内容与预期完全一致，无异常或错误",2
离线开发-数据开发-SQL语法,验证脚本任务 - Python/Python on Agent - 语法错误提示,注意：历史任务回归,"1. 进入数据开发模块，新建向导模式的数据同步任务
2. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法；
3. 编辑周期任务/手动任务/临时查询/组件/模板，输入错误脚本语法，并立即运行后查看“运行历史”
4. 查看周期任务/手动任务/临时查询 - 环境参数，输入错误脚本语法；
5. 编辑周期任务，输入错误脚本语法，点击【拉取】查看代码比对窗口
6. 编辑周期任务，输入错误脚本语法，点击【推送】查看代码比对窗口
7. 编辑周期任务/手动任务，输入错误脚本语法并提交；
发布并打包对应周期任务/手动任务；
在“发布至目标项目”/“发布至本项目”-查看发布包-查看代码
8. 编辑周期任务/手动任务，输入错误脚本语法并提交；
生成补数据实例/周期实例，查看实例日志-进入代码tab页，查看代码
9. 编辑周期任务/手动任务/临时查询，输入错误脚本语法，保存后删除移至回收站；
进入回收站查看删除的任务","1. 成功进入数据开发模块，新建向导模式的数据同步任务，页面内容正常加载显示，无报错
2. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
3. 语法错误飘红提示；
4. 1）语法错误飘红提示；
2）删除错误的语句后，错误飘红消失；
5. 1）本地代码语法错误飘红提示；
2）远端代码语法错误飘红提示；
3）删除本地错误的语句后，错误飘红消失；
6. 1）本地代码语法错误飘红提示；
2）远端代码语法错误飘红提示；
3）删除本地错误的语句后，错误飘红消失；
7. 语法错误飘红提示；
8. 语法错误飘红提示；
9. 1）语法错误飘红提示；
2）还原后，法错误飘红提示；",2
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 任务锁定/解锁,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归；用户A","1. 进入用户B保存的周期任务的编辑页
2. 点击【解锁】
3. 检查相关状态和结果
4. 检查相关状态和结果","1. 成功进入用户B保存的周期任务的编辑页，页面内容正常加载显示，无报错
2. 1）显示锁定提示；
3. 2）任务不可编辑
4. 任务变为可编辑状态",3
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - SQL语法帮助面板,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 点击SQL语法帮助面板","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 唤出面板，展示Hive SQL语法导航",3
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 表信息帮助面板,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 点击表信息帮助面板","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 唤出面板，展示已同步的Hive表以及对应的字段名和字段类型",3
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 推送/拉取,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 1）修改任务代码，点击【拉取】-选择分支；
2）查看代码比对内容；
3）点击【确定】
3. 1）修改任务代码，点击【推送】-选择分支；
2）查看代码比对内容；
3）输入提交信息，点击【确定】","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 1）代码修改/增加的内容红绿高亮提示；
2）确定拉取后，任务SQL被远端分支代码覆盖
3. 1）代码修改/增加的内容红绿高亮提示；
2）确定推送后，远端分支代码被本地代码覆盖",3
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - SQL检查,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归
----
规范性检查仅支持以下任务类型的设置：
Hive SQL、Spark SQL、Impala SQL、Inceptor SQL","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 输入一段SQL，点击【SQL检查】-【语法检查】
3. 输入一段SQL，点击【SQL检查】-【规范性检查】","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 1）触发语法检查接口；
2）日志tab页展示语法检查通过/失败提示
3. 1）触发规范性检查接口；
2）“SQL规范性检查”tab页展示阻断/提示类SQL",2
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 执行计划,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归
----
该用例适用于非SparkSQL的SQL任务","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 选择非SELECT语句SQL，点击【执行计划】
3. 选择多段SELECT语句SQL，点击【执行计划】","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 日志打印错误信息
3. 1）分结果TAB页显示每句SELECT语句的执行计划信息；
2）结果TAB页切换正确，内容与预期完全一致，无异常或错误",3
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 停止,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 任务未运行
3. 运行/分段任务
4. 点击【停止】按钮","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 【停止】按钮禁用
3. 【停止】按钮可用
4. 任务停止成功，任务状态更新为""已停止""，无报错",2
离线开发-数据开发-SQL语法,验证SQL任务 - IDE ToolBar按钮 - 编辑,"测试任务范围：Spark SQL、Hive SQL、Impala SQL、Inceptor SQL、MySQL、Oracle SQL、SQL Server、OceanBase for MySQL、OceanBase for Oracle、StarRocks、Doris、Greenplum SQL、OuShu、HashData、SapHana等

冒烟测试任务范围：HiveSQL、MySQL、TrinoSQL、GreenplumSQL

注意：历史任务回归","1. 进入【SQL任务】-【IDE ToolBar按钮】页面
2. 对指定内容进行查找/替换/回撤
3. 点击【命令面板】","1. 成功进入【SQL任务】-【IDE ToolBar按钮】页面，页面内容正常加载显示，无报错
2. 1）匹配到的内容高亮提示；
2）替换结果正确；
3）回撤内容成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 面板打开正确，内容与预期完全一致，无异常或错误",3
