所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-数据质量-内置规则库,验证关联范围 选择枚举 字段级/表级/多表,无,1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面,1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错,2
数据资产-数据质量-内置规则库,验证关联范围 必选 为空提示,无,1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面,1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错,2
数据资产-数据质量-内置规则库,验证关联范围 仅支持单选 选择成功,无,1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面,1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错,2
数据资产-数据质量-内置规则库,验证规则描述,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 提示词：请输入
3. 必填
4. 最大支持输入255","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 提示词正确，内容与预期完全一致，无异常或错误
3. 为空提示
4. 超长无法输入",2
数据资产-数据质量-内置规则库,验证全局参数,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 点击全局参数
3. 查看内容","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 成功出现全局参数弹框
3. 内容正正确，内容与预期完全一致，无异常或错误",2
数据资产-数据质量-内置规则库,验证Sql面板,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 输入sql
3. sql支持参数化","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 使用${xxxx}表示",2
数据资产-数据质量-内置规则库,验证参数列表,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 若输入sql无参数化
3. 输入sql包含3个参数化字段
4. 修改输入sql的3个参数化字段改为2个参数化字段
5. 修改输入sql的2个参数化字段改为5个参数化字段
6. 全局参数不显示在参数列表","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 参数列表显示暂无数据
3. 3个参数化字段成功显示在参数列表
4. 参数列表同步更新，仅展示2条
5. 参数列表同步更新，展示5条
6. 
6. 功能操作成功，页面数据状态更新为最新，无报错提示",1
数据资产-数据质量-内置规则库,验证参数列表,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 参数来源sql输入的参数${xxxx}
3. 排序","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 保存一致
3. 顺序，去重",3
数据资产-数据质量-内置规则库,验证类型选择,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 必选
3. 选择枚举包含
4. 类型选择数值型，参数值只允许输入数值（bigint类型），适用于配置时间差值、计算差值等场景
5. 类型选择数组，参数值为数组配置框，适用于配置枚举范围
6. 类型选择逻辑关系，参数值支持选择支持配置>、=、<、>=、<=、!=
7. 类型选择当前校验表，不可编辑，系统会自动填充当前校验表名拼接到sql中
8. 类型选择校验表字段，支持选择当前校验表下的字段名称，只支持单选
9. 类型选择自定义类，支持输入","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 为空提示
3. 支持选择数值、数组、逻辑关系、当前校验表、当前校验表字段、自定义参数
4. 配置自定义规则时，该参数值只能填写数值型增加校验
5. 配置自定义规则时，该参数值支持选择，支持多选，输入选择框
6. 配置自定义规则时，该参数值支持支持按照逻辑关系配置
7. 配置自定义规则时，该参数值显示--
8. 配置自定义规则时，该参数值支持选择表下所有字段，且仅支持单选；
若表字段变更，此处选择内容同步变更 下一步校验
9. 配置自定义规则时，该参数值支持输入",1
数据资产-数据质量-内置规则库,验证参数名称,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 当类型选择当前校验表
3. 当类型选择其他类型
4. 必填
5. 最大支持输入50","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 参数名称置灰无需配置
3. 支持输入
4. 为空提示
5. 超长无法输入",2
数据资产-数据质量-内置规则库,验证参数说明,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 非必填
3. 最大支持输入255
4. 支持在规则配置页面“?”悬浮查看","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 支持为空
3. 超长无法输入
4. 内容和配置一致",2
数据资产-数据质量-内置规则库,验证详情,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 点击列表自定义sql模版名称
3. 查看详情字段及值","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 成功出现详情页面
3. 详情内容正确，和新增、编辑保存成功的内容一致",1
数据资产-数据质量-内置规则库,验证编辑,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 点击编辑按钮
3. 编辑规则和新增校验规则一致，必填信息正确修改，点击保存
4. 查看修改成功的内容
5. 再次点击编辑
6. 点击取消","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 成功进入编辑页面，面包屑正确：自定义sql模版 > 编辑自定义sql模版
3. 系统提示修改成功，页面显示修改后的最新内容
4. 在自定义sql模版列表、详情同步更新、引用的地方同步更新
5. 正确回显上次填写的内容
6. 返回上一页，且已填写内容不保存",1
数据资产-数据质量-内置规则库,验证删除,无,"1. 进入【数据质量】-【规则库管理】-【自定义SQL模版】页面
2. 未被自定义sql引用的模版，点击删除按钮，二次确认是否可以删除，点击确定
3. 已被被自定义sql引用的模版，点击删除按钮，二次确认是否可以删除，点击确定","1. 成功进入【数据质量】-【规则库管理】-【自定义SQL模版】页面，页面内容正常加载显示，无报错
2. 系统提示删除成功，该条记录从列表中消失，总记录数减1
3. 删除失败，提示校验？",1
数据资产-数据质量-内置规则库,验证新建监控配置-自定义sql,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 点击新建监控配置，【监控对象】配置页面正确填写，点击下一步
3. 点击添加规则，选择自定义SQL，规则类型选择：完整性，引用规则选择：自定义SQL模版xx
4. 查看sql面板
5. 查看参数列表
6. 选择校验字段，校验方法、期望值、强弱规则、规则描述
7. 【监控规则】配置页面所有信息正确填写，点击下一步
8. 【调度属性】配置页面所有信息均正确填写，点击新建","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. 成功进入【监控规则】配置页面
3. 填写正确，内容与预期完全一致，无异常或错误
4. sql回显正确，内容与预期完全一致，无异常或错误
5. 参数列表回显正确，内容与预期完全一致，无异常或错误
6. 输入正确，内容与预期完全一致，无异常或错误
7. 成功进入【调度属性】配置页面
8. 新增监控配置成功，系统给出配置成功提示，配置已生效，页面显示最新配置",1
数据资产-数据质量-内置规则库,验证自定义sql-规则类型,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 提示词：选择规则类型
3. 选择枚举
4. 必选
5. 仅支持单选","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. 提示词正确，内容与预期完全一致，无异常或错误
3. 规则类型支持选择完整性/唯一性/准确性/及时性/一致性/规范性
4. 为空提示
5. 选择项已高亮/回显选中状态，相关联动字段随之更新",2
数据资产-数据质量-内置规则库,验证自定义sql-引用规则,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 提示词：选择引用规则
3. 选择枚举
4. 必选
5. 仅支持单选
6. 选择自定义模版
7. 切换选择自定义模版","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. 提示词正确，内容与预期完全一致，无异常或错误
3. 引用规则支持选择规则库配置-自定义规则模块创建的规则名称
4. 为空提示
5. 选择项已高亮/回显选中状态，相关联动字段随之更新
6. 成功可关联出定义的sql模版自动填入到sql框中，参数列表同步更新，显示正确
7. sql模版更新，参数列表同步更新，显示正确，内容与预期完全一致，无异常或错误",1
数据资产-数据质量-内置规则库,验证自定义sql-sql面板,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 引用规则选择【自定义模版】","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. sql面板正常回显sql模版填写的sql，且不支持编辑；若引用的sql模版填写SQL发生变更，规则编辑更新",2
数据资产-数据质量-内置规则库,验证自定义sql：引用规则选择「自定义模版」-参数列表,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 引用规则选择【自定义模版】
3. 参数、参数类型、参数名称，和模版配置的一样
4. 鼠标覆盖到问号标识上
5. 参数值","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. 参数列表根据模版展示；若模版发生变更，此处同步更新
3. 回显正确，不支持编辑
4. 正常回显参数说明
5. 根据所属类型配置",1
数据资产-数据质量-内置规则库,验证校验字段,无,"1. 进入【数据质量】-【规则任务配置】页面
2. 引入的自定义sql模版约定了“关联范围”为“字段级，多表”
3. 单表
4. 校验字段
5. 枚举内容
6. 选择校验字段后若存在不符合规则的明细数据","1. 成功进入【数据质量】-【规则任务配置】页面，页面内容正常加载显示，无报错
2. 支持选择校验字段，反之不支持选择？
3. 不支持
4. 支持多选，非必填支持为空
5. 表字段
6. 选择的字段进行标红展示",2
数据资产-数据质量-内置规则库,验证自定义sql任务运行结果查看,"1、配置自定义sql模版，${自定义sql模版名称}
配置规则分类：完整性
配置sql如下：select count(*) from ${test_table} where
((unix_timestamp(${end_time1}) - unix_timestamp(${start_time1})) > ${d_value1} )
参数列表显示：
参数：${test_table}   类型：当前校验表   参数名称：当前校验表   参数说明：表名
参数：${end_time1}   类型：当前校验表字段   参数名称：校验字段   参数说明：结束时间
参数：${start_time1}   类型：当前校验表字段   参数名称：校验字段   参数说明：开始时间
参数：${d_value1}   类型：数值  参数名称：校验字段   参数说明：开始时间
2、配置自定义sql规则，引用规则${自定义sql模版名称} ，参数值列表参数值填写
参数：${test_table}   类型：当前校验表   参数名称：当前校验表   参数值：--
参数：${end_time1}   类型：当前校验表字段   参数名称：校验字段   参数值：字段end_time1
参数：${start_time1}   类型：当前校验表字段   参数名称：校验字段   参数值：字段start_time1
参数：${d_value1}   类型：数值  参数名称：校验字段   参数说明：参数值：60
校验字段：end_time1、start_time1
校验方法：固定值
期望值：<=0
强弱规则：弱规则
3、源表数据，一共有6条数据4条符合，2条不符合
4、周期任务运行成功","1. 进入【自定义sql任务运行结果查看】页面
2. 查看监控报告
3. 选中校验未通过【数量】tab
4. 查看sql显示替换了参数信息之后的完整sql内容
5. 点击查看明细
6. 支持通过运行时间筛选
7. 若配置规则时选择“校验字段”：end_time1、start_time1
8. 点击下载明细","1. 成功进入【自定义sql任务运行结果查看】页面，页面内容正常加载显示，无报错
2. 支持校验未通过（数量）、校验通过（数量）tab切换
3. 根据自定义配置时的分类展示，正确显示：完整性（自定义sql)，显示正确
4. SQl展示完整正确；SELECT COUNT(*)
FROM car_order
WHERE (
UNIX_TIMESTAMP(end_time1) - UNIX_TIMESTAMP(start_time1)
) > 60;
5. 成功打开明细弹框，明细内容正确，明细列表展示不符合要求的2条数据，展示数据表内的全部字段
6. 筛选结果正确，内容与预期完全一致，无异常或错误
7. 明细表end_time1、start_time1标红展示，显示正确
8. 受筛选条件影响，下载成功，下载结果正确，校验字段标红",1
数据资产-数据质量-内置规则库,验证验证自定义sql质量报告-规则校验明细,"1、配置自定义sql模版，${自定义sql模版名称}
配置规则分类：完整性
配置sql如下：select count(*) from ${test_table} where
((unix_timestamp(${end_time1}) - unix_timestamp(${start_time1})) > ${d_value1} )
参数列表显示：
参数：${test_table}   类型：当前校验表   参数名称：当前校验表   参数说明：表名
参数：${end_time1}   类型：当前校验表字段   参数名称：校验字段   参数说明：结束时间
参数：${start_time1}   类型：当前校验表字段   参数名称：校验字段   参数说明：开始时间
参数：${d_value1}   类型：数值  参数名称：校验字段   参数说明：开始时间
2、配置自定义sql规则，引用规则${自定义sql模版名称} ，参数值列表参数值填写
参数：${test_table}   类型：当前校验表   参数名称：当前校验表   参数值：--
参数：${end_time1}   类型：当前校验表字段   参数名称：校验字段   参数值：字段end_time1
参数：${start_time1}   类型：当前校验表字段   参数名称：校验字段   参数值：字段start_time1
参数：${d_value1}   类型：数值  参数名称：校验字段   参数说明：参数值：60
校验字段：end_time1、start_time1
校验方法：固定值
期望值：<=0
强弱规则：弱规则
3、源表数据，一共有6条数据4条符合，2条不符合
4、周期任务运行成功
5、生成质量报告","1. 进入【验证自定义sql质量报告】-【规则校验明细】页面
2. 查看质量报告-规则校验明细
3. 查看规则类型
4. 查看规则名称悬浮内容，鼠标覆盖
5. 查看字段名称，若配置规则时选择校验字段信息：end_time1、start_time1
6. 查看字段名称，若配置规则时选择校验字段信息”：为空
7. 查看字段类型
8. 查看未通过原因，质量结果为校验通过
9. 查看未通过原因，质量结果为校验失败
10. 查看详情说明，质量结果为校验通过
11. 查看详情说明，质量结果为校验失败","1. 成功进入【验证自定义sql质量报告】-【规则校验明细】页面，页面内容正常加载显示，无报错
2. 列表显示：规则类型	规则名称	字段名称	字段类型	质检结果	未通过原因	详情说明	操作
3. 根据自定义配置时的分类展示，正确显示：完整性（自定义sql)，显示正确
4. 正确显示规则描述；规则描述同步变更
5. 显示字段end_time1、start_time1，显示正确
6. 展位符--，显示正确，内容与预期完全一致，无异常或错误
7. 根据字段类型展示，显示正确，内容与预期完全一致，无异常或错误
8. 未通过原因为空展示--
9. 未通过原因显示“规则名称+未通过”
10. 详情说明显示：查询结果的数据量为0，符合规则“期望值：<=0”
11. 详情说明显示：查询结果的数据量为2（根据完整SQl查询来），不符合规则“期望值：<=0”",1
