所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-数据安全-分级管理,验证[导入脱敏表]页面显示正确,[数据脱敏管理]页面已经存在至少1条脱敏规则,1. 进入【数据安全-数据脱敏管理】页面，选择一个脱敏规则，点击[脱敏应用]，进入【脱敏表】页面，点击[导入脱敏表]按钮，查看[导入脱敏表]弹窗显示,"1. 1）title：导入脱敏表
2）字段显示：上传文件
3）按钮：取消、确定、×",2
数据资产-数据安全-分级管理,验证[脱敏应用]页面显示正确,[数据脱敏管理]页面已经存在至少1条脱敏规则,1. 进入【数据安全-数据脱敏管理】页面，选择一个脱敏规则，点击[脱敏应用]，进入[脱敏应用]页面，查看页面显示,1. [添加脱敏表]右边新增一个[导入脱敏表]按钮,2
数据资产-数据安全-分级管理,验证[导入规则]功能正常功能_取消,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，点击”取消“
2. 点击[导入规则]按钮，进入[导入规则]页面，点击”×“","1. 1）关闭弹窗
2）[数据脱敏管理]页面不增加数据
2. 1）关闭弹窗
2）[数据脱敏管理]页面不增加数据",2
数据资产-数据安全-分级管理,验证[导入规则]功能正常_导入新规则且重复则覆盖更新,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]选择“重复则覆盖更新”，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写一条脱敏规则，[规则名称]填写为列表尚不存在的规则名，正常填写剩下的字段，保存该文件并上传，点击“确定”
2. 选中新增的该条脱敏规则，点击[编辑]，查看回显的脱敏规则信息","1. 1） 系统提示导入成功，数据已同步至对应列表中
2）列表新增一条脱敏规则的记录
2. 1）[规则名称]与[脱敏效果]和导入文件中填写的内容保持一致",1
数据资产-数据安全-分级管理,验证[导入规则]功能正常_导入新规则且重复则跳过,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]选择“重复则跳过”，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写一条脱敏规则，[规则名称]填写为列表尚不存在的规则名，正常填写剩下的字段，保存该文件并上传，点击“确定”
2. 选中新增的该条脱敏规则，点击[编辑]，查看回显的脱敏规则信息","1. 1） 系统提示导入成功，数据已同步至对应列表中
2）列表新增一条脱敏规则的记录
2. 1）[规则名称]与[脱敏效果]和导入文件中填写的内容保持一致",2
数据资产-数据安全-分级管理,验证[导入规则]功能正常_导入重名规则且重复则覆盖更新,脱敏规则列表已经存在一条规则名称为“A”同时脱敏效果为“全部脱敏”的脱敏规则,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]选择“重复则覆盖更新”，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写一条[脱敏名称]也为“A”的脱敏规则，[脱敏效果]填写为“部分脱敏”，并正常填写剩下的字段，保存该文件并上传，点击“确定”
2. 选中脱敏名称是“A”脱敏规则，点击[编辑]，查看回显的脱敏规则信息","1. 1）导入成功但重复则更新
2）列表没有新增一条规则名称为“A”的记录
2. 1）[脱敏效果]已更新为“部分脱敏”且回显的“部分脱敏“设置和导入文件填写的一致",1
数据资产-数据安全-分级管理,验证[导入规则]功能正常_导入重名规则的且重复则跳过,脱敏规则列表已经存在一条规则名称为“A”同时脱敏效果为“全部脱敏”的脱敏规则,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]选择“重复则跳过”，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写一条[脱敏名称]也为“A”的脱敏规则，[脱敏效果]填写为“部分脱敏”，并正常填写剩下的字段，保存该文件并上传，点击“确定”
2. 选中脱敏名称是“A”脱敏规则，点击[编辑]，查看回显的脱敏规则信息","1. 1）导入成功但重复则跳过
2）列表没有新增一条规则名称为“A”的记录
2. 1）[脱敏效果]为“全部脱敏”",2
数据资产-数据安全-分级管理,验证[导入规则]功能正常_必填项未填,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]任意选一个，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写4条脱敏规则：
1）第1条的[规则名称]不填写，其他字段正常填写
2）第2条的[脱敏效果]不填写，其他字段正常填写
3）第3条的[脱敏效果]填”部分脱敏“，[脱敏起始位数]、[脱敏结束位数]、[脱敏替换符号]均不填写，正常填写剩下的字段
4）第4条正确填写所有字段。
保存该文件并上传，点击“确定”
2. 点击导出错误文件
3. 查看错误文件","1. 1）4条数据都导入失败
2）弹出提示信息：导入表格中存在错误数据，请检查后重新导入，点击导出错误文件
2. 错误文件下载成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 1）文件命名为：rule_import_error_20240520.xlsx
2）
第1条未填写的[规则名称]批注提示”必填项未填写“；
第2条未填写的[脱敏效果]批注提示”必填项未填写“；
第3条未填写的[脱敏起始位数]、[脱敏结束位数]、[脱敏替换符号]批注提示”必填项未填写“；",1
数据资产-数据安全-分级管理,验证[导入规则]功能正常_错误文件&起步/结束位数超过127等错误数据,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]任选一个，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写3条脱敏规则记录：
1）第1条正确填写所有字段
2）第2条的[脱敏效果]填写为部分脱敏，[起始位数]填写超过127的正整数，[结束位数]填写为负整数
3）第3条脱敏规则[起始位数]填写非数值型数据，[结束位数]填写为小数数据，正确填写其他字段，保存该文件并上传，点击“确定”
2. 点击导出错误文件
3. 查看错误文件","1. 1）3条数据都导入失败
2）弹出提示信息：导入表格中存在错误数据，请检查后重新导入，点击导出错误文件
2. 错误文件下载成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 1）文件命名为：rule_import_error_20240520.xlsx
2）第2条数据填写错误的[脱敏起始位数]、[脱敏结束位数]均被标红，并批注提示”错误数据，请查看填写规范“；
第3条数据填写错误的[脱敏起始位数]、[脱敏结束位数]均被标红，并批注提示”错误数据，请查看填写规范“；",2
数据资产-数据安全-分级管理,验证[导入规则]功能正常_错误文件&脱敏效果填写有误,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]任选一个，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写2条脱敏规则数据：
1）第1条正确填写所有字段
2）第2条的[脱敏效果]填写“全部脱敏”和“部分脱敏”之外的内容，正确填写其他字段。
保存该文件并上传，点击“确定”
2. 点击导出错误文件
3. 查看错误文件","1. 1）2条数据都导入失败
2）弹出提示信息：导入表格中存在错误数据，请检查后重新导入，点击导出错误文件
2. 错误文件下载成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 1）文件命名为：rule_import_error_20240520.xlsx
2）第2条数据填写错误的[脱敏效果]被标红，并批注提示”错误数据，请查看填写规范“",2
数据资产-数据安全-分级管理,验证[导入规则]功能正常_错误文件&规则名称过长,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，进入[导入规则]页面，[重复处理规则]任选一个，点击“下载模板”，根据模板文件填写需要导入的脱敏规则，填写2条脱敏规则记录：
1）第1条正确填写所有字段
2）第2条的[规则名称]填写长度超过128字符，正确填写其他字段。
保存该文件并上传，点击“确定”
2. 点击导出错误文件
3. 查看错误文件","1. 1）2条数据都导入失败
2）弹出提示信息：导入表格中存在错误数据，请检查后重新导入，点击导出错误文件
2. 错误文件下载成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 1）文件命名为：rule_import_error_20240520.xlsx
2）第2条数据错误填写的[规则名称]被标红，并批注提示”错误数据，请查看填写规范“",1
数据资产-数据安全-分级管理,验证[上传文件]显示&交互正确,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，查看[上传文件]
2. 点击”下载模板“
3. 查看脱敏规则导入模板文件","1. 1）必填
2. 脱敏规则导入模板文件下载成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 1）文件命名为：rule_import_template.xlsx
2） 文件中的字段依次显示为：规则名称、脱敏效果（只能填写“全部脱敏”/“部分脱敏”）、脱敏起始位数、脱敏结束位数、脱敏替换符号，后面标注提示：“若脱敏效果为“部分脱敏”则必填，若脱敏效果为“全部脱敏”无需填写，且填写无效。”",2
数据资产-数据安全-分级管理,验证[重复处理规则]显示&交互正确,无,"1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，查看[重复处理规则]
2. 选择[重复处理规则]任一选项，失焦
3. 鼠标hover到[重复则跳过]的”？“icon
4. 鼠标hover到[重复则覆盖更新]的”？“icon","1. 1）单选、必填
2）支持选择”重复则跳过“、”重复则覆盖更新“
2. 正常显示选择的内容
3. 悬浮提示：规则名称重复则跳过
4. 悬浮提示：规则名称重复则覆盖更新",2
数据资产-数据安全-分级管理,验证[导入规则]页面显示正确,无,1. 进入【数据安全-数据脱敏管理】页面，点击[导入规则]按钮，查看[导入规则]弹窗显示,"1. 1）title：导入规则
2）字段显示：重复处理规则、上传文件
3）按钮：取消、确定、×",2
数据资产-数据安全-分级管理,验证查询功能正常_根据规则名称,[数据脱敏管理]页面至少有1条脱敏规则记录,1. 进入【数据安全-数据脱敏管理】页面，[规则名称]搜索框输入”A“，点击搜索icon/回车,1. 显示”规则名称“包含A的记录,2
数据资产-数据安全-分级管理,验证[脱敏管理页面]页面显示正确,无,1. 进入【数据安全-数据脱敏管理】页面，查看页面显示,"1. 1）增加规则名称搜索框
2）[新增规则]右边新增[导入规则]按钮",2
