所属模块,用例标题,前置条件,步骤,预期结果,优先级
dm for mysql元数据库适配,验证表类目功能正常,无,"1. 进入【数据地图-表类目】，单击根目录旁边的+图标，输入类目名称，单击确定
2. 单击目录旁边的编辑图标，修改类目名称，单击确定
3. 单击目录旁边的删除图标，单击确定","1. 表类目新建成功，系统给出创建成功提示，列表中出现新创建的记录
2. 表类目修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 表类目删除成功，系统给出删除成功提示，该记录从列表中消失",1
dm for mysql元数据库适配,验证权限管理功能正常,在项目A创建表A，用户在同一个租户下的项目B是开发角色,"1. 进入【数据开发-手动任务】，新建Hive SQL任务，保存
2. 用户B进入【数据地图-查找数据】页面，申请表A，填写必填字段，确定
3. 申请记录check
4. 登录admin进入【数据地图-权限管理-待我审批】页面，审批通过用户B的申请记录
5. 登录用户B进入【数据地图-权限管理-申请记录】
6. 登录用户B进入【数据地图-查找数据】
7. 登录admin进入【数据地图-权限管理-权限回收】，回收步骤1中用户B申请的权限
8. 登录用户B进入【数据地图-查找数据】","1. 成功进入【数据开发-手动任务】，新建Hive SQL任务，保存页面，页面内容正常加载显示，无报错
2. 申请成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 在数据地图-权限管理-申请记录，有对应的数据，且可查看详情，撤消
4. 1）admin通过审批
2）在【数据地图-权限管理-已处理】有对应的数据，且可查看详情
5. 不可撤消
6. 对应的表操作中，显示授权成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. 表权限回收成功，系统给出成功反馈，相关页面/数据状态更新为最新
8. 没有表权限，回到了【申请授权】状态",1
dm for mysql元数据库适配,验证数据表管理功能正常,无,"1. 进入【数据地图-数据表管理-我管理的表】，选择一张表，点击“编辑”，修改表名、类目、描述、生命周期等，点击保存
2. 选择步骤1中的表，点击表名进入详情
3. 选择一张表，点击“编辑”，点击“删除表”","1. 保存成功， 信息更新生效
2. 与查找数据的结果一致，展示基本信息，数据预览，血缘信息和文件治理
3. 表删除成功，系统给出删除成功提示，该记录从列表中消失",1
dm for mysql元数据库适配,验证查找数据功能正常,无,"1. 进入【离线产品-数据开发】新建任务，（示例：hivesql任务），输入create table语句，保存，临时运行，提交
示例SQL：
create table if not exists ods_source (
order_header_id     stringcomment'订单头id'
,order_date          bigintcomment'订单日期'
,shop_id             stringcomment'店铺id'
,customer_id         stringcomment'客户id'
,order_status        bigintcomment'订单状态'
,pay_date            bigintcomment'支付日期'
)comment'销售订单明细表'
PARTITIONEDBY (ds string) STOREDas ORClifecycle100;
create table if not exists ods_target as SELECT * FROM ods_source;
2. check数据","1. 1）表新建成功，两张表存在血缘关系
2） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2. 创建的表在页面展示，所有的字段数据均正确，内容与预期完全一致，无异常或错误",1
dm for mysql元数据库适配,验证脏数据管理功能正常,控制台计算组件配置flink，项目开发设置勾选「数据开发」，数据源中有可用数据源,"1. 进入【数据开发】，创建数据同步任务，选择来源和目标数据源，表，配置字段，可以将string字段映射到int字段，到【通道控制】阶段，勾选【脏数据管理】，开启脏数据，默认不填hive表，系统自动分配，保存任务，提交任务
2. 为生成脏数据，周期运行该任务
3. 进入【运维中心-脏数据管理】","1. 保存并提交成功，系统给出提交成功提示，状态更新为下一处理阶段
2. 运行成功（脏数据在配置的范围内，任务会成功，超出则失败）
3. 点击关联的脏数据表，查看详情，有脏数据记录",1
dm for mysql元数据库适配,验证告警管理功能正常,无,"1. 进入【运维中心-监控告警-告警规则】，点击“创建告警规则”，填写所有必填项，保存
2. 进入【运维中心-监控告警-告警规则】，选择一条告警规则，点击“修改”，修改内容后，保存
3. 进入【运维中心-监控告警-告警规则】，选择一条告警规则，点击“关闭”
4. 进入【运维中心-监控告警-告警规则】，选择一条告警规则，点击“开启”
5. 进入【运维中心-监控告警-告警规则】，选择一条告警规则，点击“删除”","1. 1）新增告警规则成功，数据与新增时的一致
2）触发告警后，【告警信息】对应任务新增一条告警信息
2. 1）告警规则保存成功，数据与修改后的一致
2）触发告警后，【告警信息】对应任务新增一条告警信息
3. 触发告警后，【告警信息】对应任务不会新增告警信息
4. 触发告警后，【告警信息】对应任务新增一条告警信息
5. 对应告警规则删除成功，系统给出删除成功提示，该记录从列表中消失",1
dm for mysql元数据库适配,验证基线管理功能正常,已存在已提交的任务,"1. 进入【运维中心-监控告警-基线管理】，点击“新增基线”，填写所有必填项，保存
2. 选择一条基线，点击“编辑”，修改内容后，保存
3. 选择一条基线，点击“关闭”
4. 选择一条基线，点击“开启”
5. 选择一条基线，点击“删除”","1. 1）新增基线成功，数据与新增时的一致
2）每天0点【基线实例】生成对应的基线实例记录，数据正确
2. 1）基线保存成功，数据与修改后的一致
2）每天0点【基线实例】生成对应的基线实例记录，数据正确
3. 每天0点不会生成对应的基线实例
4. 每天0点生成对应的基线实例
5. 对应的基线删除成功，系统给出删除成功提示，该记录从列表中消失",1
dm for mysql元数据库适配,验证批量操作功能正常,无,"1. 进入【离线开发-批量操作】，选择多个任务后，修改调度周期并保存
2. 选择多个任务后，修改任务名称并保存
3. 选择多个任务后，修改责任人并保存
4. 选择多个任务后，修改资源组并保存
5. 选择多个任务后，修改任务目录并保存
6. 选择多个任务后，修改任务标签并保存
7. 选择多个任务后，提交
8. 选择多个任务后，推送
9. 选择多个任务后，拉取","1. 选择的多个任务调度周期被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
2. 选择的多个任务任务名称被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 选择的多个任务责任人被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 选择的多个任务资源组被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 选择的多个任务任务目录被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. 选择的多个任务任务标签被修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. 选择的多个任务被提交成功，系统给出提交成功提示，状态更新为下一处理阶段
8. 选择的多个任务任务目录被推送成功，系统给出成功反馈，相关页面/数据状态更新为最新
9. 选择的多个任务任务目录被拉取成功，系统给出成功反馈，相关页面/数据状态更新为最新",1
dm for mysql元数据库适配,验证模板管理功能正常,无,"1. 进入【离线开发-模板管理】，新建Hive SQL模板，填写所有必填项（包括脚本sql：例如show tables），保存
2. 选择一条模板记录，修改内容，保存
3. 新建Hive SQL任务，引用步骤1的模板，临时运行
4. 选择一个模板，点击“克隆”
5. 选择一个模板，点击“删除”
6. 发布步骤3的任务&步骤1 的模板","1. 模板新建成功，系统给出创建成功提示，列表中出现新创建的记录
2. 模板修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 任务运行成功，返回数据正确，内容与预期完全一致，无异常或错误
4. 模板克隆成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 模板删除成功，系统给出删除成功提示，该记录从列表中消失
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证回收站功能正常,无,"1. 进入【数据开发-回收站】，选择一条记录，点击“删除“
2. 进入【数据开发-回收站】，选择一条记录，点击“还原“，填写所有必填项，点击“确定”","1. 删除任务，且在回收站中不可找到
2. 还原任务至对应目录，任务放到对应目录，名称改为对应名称",1
dm for mysql元数据库适配,验证表查询功能正常,无,"1. 进入【数据开发-周期任务】，新增HiveSQL任务，输入sql后，临时运行
SQL：create table wytest(id int);
2. 进入【表查询】，选择HiveSQL数据源，找到当前scheama","1. 临时运行成功，表创建成功，系统给出创建成功提示，列表中出现新创建的记录
2. 查询到表wytest",1
dm for mysql元数据库适配,验证标签管理功能正常,无,"1. 进入【数据开发-标签件管理】，新建标签，填写所有必填项，保存
2. 选择一个标签，点击“编辑”，修改后，保存
3. 选择一个标签，点击“删除”","1. 标签新建成功，系统给出创建成功提示，列表中出现新创建的记录
2. 标签修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 标签删除成功，系统给出删除成功提示，该记录从列表中消失",1
dm for mysql元数据库适配,验证组件管理功能正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-组件管理】，新增Hive SQL组件，填写所有必填项，保存
2. 选择步骤1的组件记录，编辑，修改内容后保存
3. 新建Hive SQL任务，引用步骤1的组件，临时运行
4. 选择一个组件，点击“克隆”
5. 选择一个组件，点击“删除”
6. 发布步骤3的任务&步骤1 的组件","1. 组件新建成功，系统给出创建成功提示，列表中出现新创建的记录
2. 组件修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
3. 任务运行成功，返回数据正确，内容与预期完全一致，无异常或错误
4. 组件克隆成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 组件删除成功，系统给出删除成功提示，该记录从列表中消失
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证资源管理功能正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-资源管理】，上传资源
2. 选择步骤1上传的资源，替换资源
3. 新建python任务，引用资源，临时运行
4. 选择一个资源，点击“删除”
5. 发布步骤3的任务&步骤1 的函数","1. 资源上传成功，数据回显正确，内容与预期完全一致，无异常或错误
2. 资源替换成功，新增一条历史记录
3. 任务运行成功，返回数据正确，内容与预期完全一致，无异常或错误
4. 资源删除成功，系统给出删除成功提示，该记录从列表中消失
5. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证函数管理功能正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-函数管理】，新建函数文件夹
2. 新建Hive SQL自定义函数，保存
CREATE OR REPLACE FUNCTION “aa“.“test2“(varchar, varchar)
RETURNS “pg_catalog“.“varchar“ AS $BODY$ SELECT
concat ( $1,$2 );
$BODY$
LANGUAGE sql VOLATILE
COST 100
3. 建立HiveSQL任务，执行select test2('zhang','san') from people;
4. 选择一条自定义函数，点击“编辑”，修改内容后，保存
5. 选择自定义函数，点击“删除”
6. 发布步骤3的任务&步骤1 的函数","1. 文件夹新建成功，在相应目录位置展示该文件夹
2. 函数创建成功，系统给出创建成功提示，列表中出现新创建的记录
3. 可以正确返回全部数据
4. 函数修改成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 自定义函数删除成功，系统给出删除成功提示，该记录从列表中消失
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Hive SQL任务正常,无,"1. 进入【数据开发-手动任务】，新建Hive SQL任务，保存
2. 临时运行","1. Hive SQL任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误",1
dm for mysql元数据库适配,验证Shell on Agent任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-手动任务】，新建Shell on Agent任务，保存
2. 临时运行
3. 提交任务
4. 点击“运行”
5. 发布步骤1的任务","1. Shell on Agent任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-手动任务-手动任务管理】新增一条记录，数据正确
4. 1）【运维中心-手动任务-手动任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Python任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-手动任务】，新建Python任务，保存
2. 临时运行
3. 提交任务
4. 点击“运行”
5. 发布步骤1的任务","1. Python任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-手动任务-手动任务管理】新增一条记录，数据正确
4. 1）【运维中心-手动任务-手动任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证工作流任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-手动任务】，新建工作流任务，保存
2. 临时运行
3. 提交任务
4. 点击“运行”
5. 发布步骤1的任务","1. 工作流任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-手动任务-手动任务管理】新增一条记录，数据正确
4. 1）【运维中心-手动任务-手动任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Hive SQL任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-手动任务】，新建Hive SQL任务，保存
2. 临时运行
3. 提交任务
4. 点击“运行”
5. 发布步骤1的任务","1. Hive SQL任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-手动任务-手动任务管理】新增一条记录，数据正确
4. 1）【运维中心-手动任务-手动任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Python on Agent任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-周期任务】，新建Python on Agent任务，保存
2. 临时运行
3. 提交任务
4. 等待触发周期任务
5. 进入【运维中心-周期任务-周期任务管理】，选择步骤1对应的任务，进行补数据
6. 发布步骤1的任务","1. Python on Agent任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-周期任务-周期任务管理】新增一条记录，数据正确
4. 1）【运维中心-周期任务-周期任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）【运维中心-补数据任务-补数据任务管理】新增一条记录新增一条记录，数据正确
2）【运维中心-补数据任务-补数据任务实例】新增一条任务实例记录，数据正确，任务可以运行成功
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证条件任务任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-周期任务】，新建条件任务，保存
2. 临时运行
3. 提交任务
4. 等待触发周期任务
5. 进入【运维中心-周期任务-周期任务管理】，选择步骤1对应的任务，进行补数据
6. 发布步骤1的任务","1. 条件任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-周期任务-周期任务管理】新增一条记录，数据正确
4. 1）【运维中心-周期任务-周期任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）【运维中心-补数据任务-补数据任务管理】新增一条记录新增一条记录，数据正确
2）【运维中心-补数据任务-补数据任务实例】新增一条任务实例记录，数据正确，任务可以运行成功
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Shell任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-周期任务】，新建Shell任务，保存
2. 临时运行
3. 提交任务
4. 等待触发周期任务
5. 进入【运维中心-周期任务-周期任务管理】，选择步骤1对应的任务，进行补数据
6. 发布步骤1的任务","1. Shell任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-周期任务-周期任务管理】新增一条记录，数据正确
4. 1）【运维中心-周期任务-周期任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）【运维中心-补数据任务-补数据任务管理】新增一条记录新增一条记录，数据正确
2）【运维中心-补数据任务-补数据任务实例】新增一条任务实例记录，数据正确，任务可以运行成功
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
dm for mysql元数据库适配,验证Spark SQL任务正常,【项目管理-项目设置-基本信息】发布目标已绑定,"1. 进入【数据开发-周期任务】，新建Spark SQL任务，保存
2. 临时运行
3. 提交任务
4. 等待触发周期任务
5. 进入【运维中心-周期任务-周期任务管理】，选择步骤1对应的任务，进行补数据
6. 发布步骤1的任务","1. Spark SQL任务保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
2. 临时运行成功，返回结果正确，内容与预期完全一致，无异常或错误
3. 1） 系统提示任务提交成功，任务状态更新为【待运行/调度中/运行中】
2）【运维中心-周期任务-周期任务管理】新增一条记录，数据正确
4. 1）【运维中心-周期任务-周期任务实例】新增一条任务实例记录，数据正确
2）任务可以运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
5. 1）【运维中心-补数据任务-补数据任务管理】新增一条记录新增一条记录，数据正确
2）【运维中心-补数据任务-补数据任务实例】新增一条任务实例记录，数据正确，任务可以运行成功
6. 1）创建发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）导出发布包成功，系统给出成功反馈，相关页面/数据状态更新为最新
3）发布至目标项目成功，且目标项目任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错
4）导入至本项目，发布后，任务运行成功，状态更新为【成功】，运行/执行结果符合预期，日志无报错",1
