所属模块,用例标题,前置条件,步骤,预期结果,优先级
新增业务流程-第一批用例,验证新建文件夹功能正常_确认,无,1. 进入【离线开发-数据开发-周期任务】页面，右键“业务流程”根目录，点击“新建文件夹”，“目录名称、目录位置”正确填写，点击“确认”,1. 关闭弹窗，在对应的目录下新增对应名称的子目录,1
新增业务流程-第一批用例,验证【目录位置】显示&交互正确,无,"1. 进入【离线开发-数据开发-周期任务】页面，在“业务流程”根目录下选择一个子目录，点击“编辑”，查看【目录位置】
2. 点击【目录位置】下拉框
3. 【目录位置】选择“目录A”","1. 【目录位置】默认展示：${最近保存时所选择的目录位置}
2. 下拉列表展示：业务流程及其子目录名称
3. 1）单选
2）【目录位置】回显已选择内容",2
新增业务流程-第一批用例,验证编辑文件夹功能正常_取消,无,1. 进入【离线开发-数据开发-周期任务】页面，在“业务流程”根目录下选择一个子目录，点击“编辑”，修改“目录名称、目录位置”，点击“取消”,1. 关闭弹窗，目录不会修改,2
新增业务流程-第一批用例,验证编辑文件夹功能正常_确认,无,"1. 进入【离线开发-数据开发-周期任务】页面，在“业务流程”根目录下选择一个子目录，点击“编辑”，不进行任何修改，点击“确认”
2. 进入【离线开发-数据开发-周期任务】页面，在“业务流程”根目录下选择一个子目录，点击“编辑”，修改“目录名称、目录位置”，点击“确认”","1. 1）关闭弹窗，提示：编辑成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）所选目录仍在原来位置，且目录名称不会更新
2. 1）关闭弹窗，提示：编辑成功，系统给出成功反馈，相关页面/数据状态更新为最新
2）关闭弹窗，所选目录被更新到对应父目录下，目录名称为更新后的目录名称",1
新增业务流程-第一批用例,验证“业务流程”子目录删除功能正常,“业务流程”根目录下已存在目录A（存在业务流程任务）、目录B（不存在业务流程任务）,"1. 进入【离线开发-数据开发-周期任务】页面，右键“业务流程”子目录：目录A，点击“删除”
2. 右键“业务流程”子目录：目录B，点击“删除”","1. 二次确认后，删除成功，toast提示：删除成功，系统给出删除成功提示，该记录从列表中消失
2. 二次确认后，删除失败，提示：目录非空",2
新增业务流程-第一批用例,验证【新建业务流程】页面显示正确,无,1. 进入【离线开发-数据开发-周期任务】页面，点击“新建-新建业务流程”,"1. 进入【新建业务流程】弹窗
1）title：新建业务流程
2）展示字段依次为：*业务流程名称、*存储位置、描述
3）“取消、确认”按钮",2
新增业务流程-第一批用例,验证【业务流程名称】显示&交互正确,无,"1. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，查看【业务流程名称】
2. 【业务流程名称】为空，点击“确认”
3. 【业务流程名称】输入超过128个字符
4. 【业务流程名称】输入“已存在的业务流程名称”，点击“确认”
5. 【业务流程名称】输入“长度不超过128字符且不存在的业务流程名称”","1. 置灰提示：请输入业务流程名称
2. 输入框下方红字提示：请输入业务流程名称
3. 输入框下方红字提示：业务流程名称不得超过128个字符！
4. 提示：名称已经存在
5. 【业务流程名称】正常回显已输入内容",1
新增业务流程-第一批用例,验证【存储位置】显示&交互正确,无,"1. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，查看【存储位置】
2. 点击【存储位置】下拉框
3. 【存储位置】选择“目录A”","1. 【存储位置】默认选择：业务流程
2. 下拉列表展示：业务流程及其子目录名称
3. 1）单选
2）【存储位置】回显已选择内容",2
新增业务流程-第一批用例,验证【描述】显示&交互正确,无,"1. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，查看【描述】
2. 【描述】输入超过200个字符
3. 【描述】输入“长度不超过200字符的描述”","1. 置灰提示：请输入业务流程描述
2. 输入框下方红字提示：描述不得超过200个字符！
3. 【描述】正常回显已输入内容",2
新增业务流程-第一批用例,验证新建业务流程功能正常_取消,无,"1. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，“业务流程名称、存储位置”正确填写，点击“取消”
2. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，“业务流程名称、存储位置”正确填写，点击“X”","1. 关闭弹窗，返回【周期任务】页面，业务流程不会新增
2. 关闭弹窗，返回【周期任务】页面，业务流程不会新增",2
新增业务流程-第一批用例,验证新建业务流程功能正常_确认,无,"1. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，“业务流程名称、存储位置”正确填写，点击“确认”
2. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，“业务流程名称、存储位置、描述”正确填写，点击“确认”","1. 1）关闭弹窗，返回【周期任务】页面，新增一个业务流程，“业务流程名称&存储位置&描述”与新增时填写的一致
2）【portal页-安全审计-离线开发】新增一条记录，“操作对象”：“业务流程”；“动作”：“新建/编辑业务流程”；“详细内容”：“新建业务流程：${业务流程名称}”
2. 1）关闭弹窗，返回【周期任务】页面，新增一个业务流程，“业务流程名称&存储位置&描述”与新增时填写的一致
2）【portal页-安全审计-离线开发】新增一条记录，“操作对象”：“业务流程”；“动作”：“新建/编辑业务流程”；“详细内容”：“新建业务流程：${业务流程名称}”",1
新增业务流程-第一批用例,验证【编辑业务流程】页面显示正确,1）已创建业务流程,1. 进入【离线开发-数据开发-周期任务】页面，选择一个业务流程，右键“编辑”,"1. 进入【编辑业务流程】弹窗
1）title：编辑业务流程
2）展示字段依次为：*业务流程名称、*存储位置、描述
3）“取消、确认”按钮",2
新增业务流程-第一批用例,验证【业务流程名称】显示&交互正确,1）已创建业务流程,"1. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，查看【业务流程名称】
2. 【业务流程名称】清空，点击“确认”
3. 【业务流程名称】输入超过128个字符
4. 【业务流程名称】输入“已存在的业务流程名称”，点击“确认”
5. 【业务流程名称】输入“长度不超过128字符且不存在的业务流程名称”","1. 默认展示：${最近保存的业务流程名称}
2. 输入框下方红字提示：请输入业务流程名称
3. 输入框下方红字提示：业务流程名称不得超过128个字符！
4. 提示：名称已经存在
5. 【业务流程名称】正常回显已输入内容",2
新增业务流程-第一批用例,验证【存储位置】显示&交互正确,1）已创建业务流程,"1. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，查看【存储位置】
2. 点击【存储位置】下拉框
3. 【存储位置】选择“目录A”","1. 默认展示：${最近保存的存储位置}
2. 下拉列表展示：业务流程及其子目录名称
3. 1）单选
2）【存储位置】回显已选择内容",1
新增业务流程-第一批用例,验证【描述】显示&交互正确,1）已创建业务流程,"1. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，查看【描述】
2. 【描述】输入超过200个字符
3. 【描述】输入“长度不超过200字符的描述”","1. 默认展示：${最近保存的描述}
2. 输入框下方红字提示：描述不得超过200个字符！
3. 【描述】正常回显已输入内容",2
新增业务流程-第一批用例,验证编辑业务流程功能正常_取消,1）已创建业务流程,"1. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，修改“业务流程名称、存储位置”，点击“取消”
2. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，修改“业务流程名称、存储位置”，点击“X”","1. 关闭弹窗，返回【周期任务】页面，业务流程不会更新
2. 关闭弹窗，返回【周期任务】页面，业务流程不会更新",2
新增业务流程-第一批用例,验证编辑业务流程功能正常_确认,1）已创建业务流程,"1. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，不进行任何修改，点击“确认”
2. 进入【离线开发-数据开发-周期任务-编辑业务流程】页面，修改“业务流程名称、存储位置”，点击“确认”
3. 进入【离线开发-数据开发-周期任务-新建业务流程】页面，修改“业务流程名称、存储位置、描述”，点击“确认”","1. 1）关闭弹窗，返回【周期任务】页面，业务流程更新，“业务流程名称&存储位置&描述”与更新时填写的一致
2）【portal页-安全审计-离线开发】新增一条记录，“操作对象”：“业务流程”；“动作”：“新建/编辑业务流程”；“详细内容”：“新建业务流程：${业务流程名称}”
2. 1）关闭弹窗，返回【周期任务】页面，业务流程更新，“业务流程名称&存储位置&描述”与更新时填写的一致
2）【portal页-安全审计-离线开发】新增一条记录，“操作对象”：“业务流程”；“动作”：“新建/编辑业务流程”；“详细内容”：“新建业务流程：${业务流程名称}”
3. 1）关闭弹窗，返回【周期任务】页面，业务流程更新，“业务流程名称&存储位置&描述”与更新时填写的一致
2）【portal页-安全审计-离线开发】新增一条记录，“操作对象”：“业务流程”；“动作”：“新建/编辑业务流程”；“详细内容”：“新建业务流程：${业务流程名称}”",1
新增业务流程-第一批用例,验证删除业务流程功能正常_空业务流程_业务流程未提交,"1）已存在业务流程A：空业务流程，未创建过子任务，业务流程A未提交
2）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除
2. 点击“取消”
3. 点击“确定”","1. 进入二次确认弹窗
1）title：删除业务流程“${所选业务流程名称}”
2）提示文案：删除的业务流程无法找回！
3）“取消、确定”按钮
2. 关闭弹窗，对应的业务流程未被删除
3. 1）关闭弹窗，对应的业务流程被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录",1
新增业务流程-第一批用例,验证删除业务流程功能正常_存在子任务_子任务均为已提交&未冻结&未下线,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3，均已提交&未冻结&未下线
2）不存在依赖关系",1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除，点击“确定”,"1. 1）关闭弹窗，提示：业务流程下的任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录，但“操作结果”为“失败”，“失败原因”为“业务流程下的任务未被冻结”",2
新增业务流程-第一批用例,验证删除业务流程功能正常_存在子任务_子任务部分未提交/已冻结/已下线,"1）已存在业务流程A：包含子任务：A-1（未提交）、A-2（未提交）、A-3（已提交）
2）已存在业务流程B：包含子任务：B-1（已冻结）、B-2（已冻结）、B-3（未冻结）
3）已存在业务流程C：包含子任务：C-1（已下线）、C-2（已下线）、C-3（未下线）
4）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除，点击“确定”
2. 选择业务流程B，右键删除，点击“确定”
3. 选择业务流程C，右键删除，点击“确定”","1. 1）关闭弹窗，提示：业务流程下的任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录，但“操作结果”为“失败”，“失败原因”为“业务流程下的任务未被冻结”
2. 1）关闭弹窗，提示：业务流程下的任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录，但“操作结果”为“失败”，“失败原因”为“业务流程下的任务未被冻结”
3. 1）关闭弹窗，提示：业务流程下的任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录，但“操作结果”为“失败”，“失败原因”为“业务流程下的任务未被冻结”",2
新增业务流程-第一批用例,验证删除业务流程功能正常_存在子任务_子任务均未提交/已冻结/已下线,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3，均未提交
2）已存在业务流程B：包含子任务：B-1、B-2、B-3，均已冻结
3）已存在业务流程C：包含子任务：C-1、C-2、C-3，均已下线
4）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除，点击“确定”
2. 选择业务流程B，右键删除，点击“确定”
3. 选择业务流程C，右键删除，点击“确定”","1. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录
2. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录
3. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录",1
新增业务流程-第一批用例,验证删除业务流程功能正常_存在子任务_业务流程已提交&未冻结&未下线,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3，业务流程A已提交&未冻结&未下线
2）不存在依赖关系",1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除，点击“确定”,"1. 1）关闭弹窗，提示：业务流程下的任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录，但“操作结果”为“失败”，“失败原因”为“业务流程下的任务未被冻结”",2
新增业务流程-第一批用例,验证删除业务流程功能正常_存在子任务_业务流程未提交/已冻结/已下线,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3，业务流程A未提交
2）已存在业务流程B：包含子任务：B-1、B-2、B-3，业务流程B已冻结
3）已存在业务流程C：包含子任务：C-1、C-2、C-3，业务流程C已下线
4）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，右键删除，点击“确定”
2. 选择业务流程B，右键删除，点击“确定”
3. 选择业务流程C，右键删除，点击“确定”","1. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录
2. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录
3. 1）关闭弹窗，对应的业务流程&子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
2）【portal页-安全审计-离线开发】：新增“对象”为“业务流程”且“动作”为“删除业务流程”的一条记录",2
新增业务流程-第一批用例,验证删除业务流程功能正常_被业务流程依赖,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3
2）已存在业务流程B：包含子任务：B-1、B-2、B-3
3）已存在业务流程C：包含子任务：C-1、C-2、C-3
4）依赖情况：业务流程A->业务流程B，业务流程A子节点A-2->业务流程C","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，冻结后，右键删除，点击“确定”
2. 查看“业务流程、任务名称”
3. 点击“取消”
4. 点击“复制”","1. 进入【删除】弹窗
1）title：删除${任务/业务流程名称}
2）提示文案：请取消下游任务和当前任务的依赖关系再删除任务“${任务/业务流程名称}“
3）展示字段：租户名称、产品名称、项目名称、业务流程、任务名称
3）“取消、复制”按钮
2. 展示2条记录
1）第一条记录：“业务流程”：“${依赖当前业务流程的业务流程名称，业务流程B}”；“任务名称”：“-”
2）第二条记录：“业务流程”：“${依赖当前业务流程的业务流程名称，业务流程C}”；“任务名称”：“-”
3. 关闭弹窗，业务流程A不被删除
4. 展示的表格中的表头及其内容均被复制成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
新增业务流程-第一批用例,验证删除业务流程功能正常_被业务流程子任务依赖,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3
2）已存在业务流程B：包含子任务：B-1、B-2、B-3
3）已存在业务流程C：包含子任务：C-1、C-2、C-3
4）依赖情况：业务流程A->业务流程B子任务B-1，业务流程A子任务A-2->业务流程C子任务C-1","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，冻结后，右键删除，点击“确定”
2. 查看“业务流程、任务名称”
3. 点击“取消”
4. 点击“复制”","1. 进入【删除】弹窗
1）title：删除${任务/业务流程名称}
2）提示文案：请取消下游任务和当前任务的依赖关系再删除任务“${任务/业务流程名称}“
3）展示字段：租户名称、产品名称、项目名称、业务流程、任务名称
3）“取消、复制”按钮
2. 展示2条记录
1）第一条记录：“业务流程”：“${依赖当前业务流程的业务流程名称，业务流程B}”；“任务名称”：“${依赖当前业务流程子任务对应的业务流程名称，子任务B-1}”
2）第二条记录：“业务流程”：“${依赖当前业务流程的业务流程名称，业务流程C}”；“任务名称”：“${依赖当前业务流程子任务对应的业务流程名称，子任务C-1}”
3. 关闭弹窗，业务流程A不被删除
4. 展示的表格中的表头及其内容均被复制成功，系统给出成功反馈，相关页面/数据状态更新为最新",1
新增业务流程-第一批用例,验证删除业务流程功能正常_被普通任务依赖,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3
2）已普通任务B：
3）已存在普通任务C
4）依赖情况：业务流程A->普通任务B，业务流程A子任务A-2->普通任务C","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A，冻结后，右键删除，点击“确定”
2. 查看“业务流程、任务名称”
3. 点击“取消”
4. 点击“复制”","1. 进入【删除】弹窗
1）title：删除${任务/业务流程名称}
2）提示文案：请取消下游任务和当前任务的依赖关系再删除任务“${任务/业务流程名称}“
3）展示字段：租户名称、产品名称、项目名称、业务流程、任务名称
3）“取消、复制”按钮
2. 展示2条记录
1）第一条记录：“业务流程”：“-”；“任务名称”：“${依赖当前业务流程的任务名称，普通任务B}”
2）第二条记录：“业务流程”：“-”；“任务名称”：“${依赖当前业务流程的任务名称，普通任务C}”
3. 关闭弹窗，业务流程A不被删除
4. 展示的表格中的表头及其内容均被复制成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
新增业务流程-第一批用例,验证删除业务流程子任务功能正常_子任务已提交&未冻结&未下线,"1）已存在业务流程A：包含子任务：A-1（已提交&未冻结&未下线）、A-2（已冻结）、A-3（已下线），业务流程A未冻结
2）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择子任务A-1，右键删除，点击“确定”
2. 点击“取消”
3. 点击“确定”","1. 进入二次确认弹窗
1）title：删除任务“${子任务名称}”
2）文案：删除的任务无法找回！
3）“取消、确定”按钮
2. 关闭弹窗，对应的业务流程子任务未被删除
3. 1）提示：当前任务未被冻结
2）【portal页-安全审计-离线开发】：新增“对象”为“周期任务”且“动作”为“删除周期任务”的一条记录，但“操作结果”为“失败”，“失败原因”为“当前任务未被冻结”",2
新增业务流程-第一批用例,验证删除业务流程子任务功能正常_子任务未提交/已冻结/已下线,"1）已存在业务流程A：包含子任务：A-1（未提交）、A-2（已冻结）、A-3（已下线）
2）不存在依赖关系","1. 进入【离线开发-数据开发-周期任务】页面，选择子任务A-1，右键删除
2. 进入【离线开发-数据开发-周期任务】页面，选择子任务A-2，右键删除
3. 进入【离线开发-数据开发-周期任务】页面，选择子任务A-3，右键删除","1. 1）点击“确定”：
a）关闭弹窗，对应的业务流程子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
b）【portal页-安全审计-离线开发】：新增“对象”为“周期任务”且“动作”为“删除周期任务”的一条记录
2. 1）点击“确定”：
a）关闭弹窗，对应的业务流程子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
b）【portal页-安全审计-离线开发】：新增“对象”为“周期任务”且“动作”为“删除周期任务”的一条记录
3. 1）点击“确定”：
a）关闭弹窗，对应的业务流程子任务被彻底删除成功，系统给出删除成功提示，该记录从列表中消失
b）【portal页-安全审计-离线开发】：新增“对象”为“周期任务”且“动作”为“删除周期任务”的一条记录",1
新增业务流程-第一批用例,验证删除业务流程子任务功能正常_业务流程内部子任务被依赖,"1）已存在业务流程A：包含子任务：A-1->A-2->A-3
2）已存在业务流程B：包含子任务：B-1、B-2、B-3
3）依赖情况：无","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A子任务A-1，冻结后，右键删除，点击“确定”
2. 查看“业务流程、任务名称”
3. 点击“取消”
4. 点击“复制”","1. 进入【删除】弹窗
1）title：删除${任务/业务流程名称}
2）提示文案：请取消下游任务和当前任务的依赖关系再删除任务“${任务/业务流程名称}“
3）展示字段：租户名称、产品名称、项目名称、业务流程、任务名称
3）“取消、复制”按钮
2. 共2条记录
1）第一条记录：“业务流程”：“业务流程A”；“任务名称”：“A-2”
3. 关闭弹窗，业务流程A子任务A-1不被删除
4. 展示的表格中的表头及其内容均被复制成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
新增业务流程-第一批用例,验证删除业务流程子任务功能正常_子任务被业务流程依赖,"1）已存在业务流程A：包含子任务：A-1、A-2、A-3
2）已存在业务流程B：包含子任务：B-1、B-2、B-3
3）依赖情况：业务流程A子任务A-1->业务流程B","1. 进入【离线开发-数据开发-周期任务】页面，选择业务流程A子任务A-1，冻结后，右键删除，点击“确定”
2. 查看“业务流程、任务名称”
3. 点击“取消”
4. 点击“复制”","1. 进入【删除】弹窗
1）title：删除${任务/业务流程名称}
2）提示文案：请取消下游任务和当前任务的依赖关系再删除任务“${任务/业务流程名称}“
3）展示字段：租户名称、产品名称、项目名称、业务流程、任务名称
3）“取消、复制”按钮
2. 共1条记录
1）第一条记录：“业务流程”：“${依赖当前子任务的业务流程名称，业务流程B}”；“任务名称”：“-”
3. 关闭弹窗，业务流程A子任务A-1不被删除
4. 展示的表格中的表头及其内容均被复制成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
