所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-元数据-数据表管理,验证我已审批-审批详情展示,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 发布、下线申请审批后，进入我已审批，点击审批详情
3. 查看【申请信息】展示
4. 查看【申请理由】展示
5. 查看【审批流程】展示","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 1）左上角展示XXX提交的数据表发布、下线申请。右侧展示工单状态。2）展示【申请信息】、【申请理由】、【审批流程】、【审批理由】
3. 1）展示【所属租户】、【申请时间】、【数据表名】、【所属数据库】、【所属数据源】、【申请类别】2）数据正确
4. 1）如果为发布申请，默认为数据表发布2）如果为下线申请，默认为数据表下线
5. 展示完整的审批流程，当前审批节点状态为审批中，后续节点置灰",2
数据资产-元数据-数据表管理,验证我已审批-【审批状态】筛选功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 查看审批状态筛选器的选项
3. 单选、多选、组合筛选","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 已通过/已拒绝/已取消/审批中
3. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示",3
数据资产-元数据-数据表管理,验证我已审批-【申请类别】筛选功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 对接内容选择【数据表发布、下线申请】，查看右侧数据
3. 勾选发布数据表进行搜索
4. 勾选下线数据表进行搜索
5. 组合筛选
6. 筛选、排序组合","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 展示所有我已审批的数据表发布、下线申请工单
3. 展示所有我已审批的发布数据表的申请工单
4. 展示所有我已审批的下线数据表的申请工单
5. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示
6. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示",3
数据资产-元数据-数据表管理,验证我已审批-【申请时间】/【审批时间】排序功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 对申请时间进行排序","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示",3
数据资产-元数据-数据表管理,验证发布/下线申请审批后，我已审批列表字段展示,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 对数据表发布/下线申请进行审批，进入审批中心-我已审批-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
3. 查看数据","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 列表字段有：【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】、【审批状态】、【审批时间】
3. 新增已审批工单的数据正确。其中申请类别为发布/下线数据表",2
数据资产-元数据-数据表管理,验证审批授权-我已审批对接内容是否新增,无,"1. 进入公共管理-审批中心-审批授权-我已审批-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示支持【租户】、【申请人】、【审批时间】、【数据表名】搜索框2）搜索结果正确",2
数据资产-元数据-数据表管理,验证待我审批-审批侧边栏展示,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 发布、下线申请后，进入待审批页面，点击审批按钮，查看侧边栏展示
3. 查看【申请信息】展示
4. 查看【申请理由】展示
5. 查看【审批流程】展示","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 展示【申请信息】、【申请理由】、【审批流程】、【审批理由】
3. 1）展示【所属租户】、【申请时间】、【数据表名】、【所属数据库】、【所属数据源】、【申请类别】2）数据正确
4. 1）如果为发布申请，默认为数据表发布2）如果为下线申请，默认为数据表下线
5. 展示完整的审批流程，当前审批节点状态为审批中，后续节点置灰",2
数据资产-元数据-数据表管理,验证待我审批-【申请类别】筛选功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 对接内容选择【数据表发布、下线申请】，查看右侧数据
3. 勾选发布数据表进行搜索
4. 勾选下线数据表进行搜索
5. 组合筛选
6. 筛选、排序组合","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 展示所有待我审批的数据表发布、下线申请工单
3. 展示所有待我审批的发布数据表的申请工单
4. 展示所有待我审批的下线数据表的申请工单
5. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示
6. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示",3
数据资产-元数据-数据表管理,验证待我审批-【申请时间】排序功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 对申请时间进行排序","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 结果正确，页面内容与实际数据一致，各字段显示正常，无报错或异常提示",3
数据资产-元数据-数据表管理,验证新增数据表发布/下线申请后，待我审批列表字段展示,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 非管理员用户，对数据地图的表进行发布/下线
3. 进入审批中心-待我审批-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
4. 查看列表数据","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 操作成功，提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。
3. 列表字段为【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】
4. 新增数据正确。其中申请类别为发布/下线数据表",1
数据资产-元数据-数据表管理,验证审批授权-待我审批对接内容是否新增,无,"1. 进入公共管理-审批中心-审批授权-待我审批-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示【租户】、【申请人】、【数据表名】搜索框2）搜索结果正确",1
数据资产-元数据-数据表管理,验证审批中心新增数据表发布审批流程,无,"1. 进入公共管理-审批中心-流程管理，查看列表
2. 查看该条流程的数据是否正确
3. 点击【数据资产数据表发布审批】的编辑按钮，查看组件配置","1. 新增【数据资产数据表发布审批】
2. 流程名称：数据资产数据表发布审批(内置)流程描述：数据资产地图中数据表的发布、下线审批流程对接内容：数据资产：数据地图-数据表发布、下线应用租户：全部租户是否应用：默认开启
3. 1）节点名称为数据资产数据表发布审批内置流程2）审批人：内置所有租户的资产-管理员角色为审批人",1
数据资产-元数据-数据表管理,验证【未发布数据查看权限】权限是否生效,"1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色
3、有已发布的表test1、审批中的表test2、未发布的表test3","1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 用户角色勾选【未发布数据查看权限】的权限点，进入数据地图，查看数据表展示
3. 用户角色取消勾选【未发布数据查看权限】的权限点，进入数据地图，查看数据表展示","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. test1、test2、test3都展示
3. 只展示test1",2
数据资产-元数据-数据表管理,验证【数据表下线】权限是否生效,"1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色","1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 用户角色勾选【数据表发布】的权限点，进入数据地图，选择已发布的表，进行下线
3. 用户角色取消勾选【数据表发布】的权限点，进入数据地图，选择表进行发布","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 下线操作成功，表状态变更
3. 没有下线权限",2
数据资产-元数据-数据表管理,验证【数据表发布】权限是否生效,"1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色","1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 用户角色勾选【数据表发布】的权限点，进入数据地图，选择表进行发布
3. 用户角色取消勾选【数据表发布】的权限点，进入数据地图，选择表进行发布","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 发布操作成功，表状态变更
3. 没有发布权限",2
数据资产-元数据-数据表管理,验证是否新增表发布下线相关的权限点,无,1. 进入角色管理-数据资产，查看元数据中心的子级权限点,1. 1）新增【数据表发布】、【数据表下线】、【未发布数据查看权限】2）默认管理员和数据开发有权限，访客无权限,1
数据资产-元数据-数据表管理,验证发布、下线操作提示语，审批中心跳转功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 非管理员对表进行发布/下线，查看状态
3. 点击提示语中的审批中心","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 1）提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。2）状态变为审批中
3. 跳转到审批中心-我的申请-审批中页面，默认把对接内容（数据表发布、下线申请）、租户信息带入查询",2
数据资产-元数据-数据表管理,验证非管理员对数据表进行下线功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 非管理员对表进行下线，查看状态
3. 审批后，查看状态","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 1）提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。2）状态变为审批中
3. 1）如果审批通过，状态变为未发布2）如果审批拒绝，状态变为已发布",2
数据资产-元数据-数据表管理,验证非管理员对数据表进行发布功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 非管理员对表进行发布，查看状态
3. 审批后，查看状态","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 1）提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。2）状态变为审批中
3. 1）如果审批通过，状态变为已发布2）如果审批拒绝，状态变为未发布",1
数据资产-元数据-数据表管理,验证管理员对数据表进行发布下线功能,无,"1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 管理员对表test进行发布，查看状态
3. 对表test1进行下线操作，查看状态","1. 成功进入审批中心-我的申请-审批中，取消表test1的下线申请页面，页面内容正常加载显示，无报错
2. 状态直接变为已发布
3. 状态直接变为未发布",1
数据资产-元数据-数据表管理,验证数据表下线功能,无,"1. 进入数据地图，选择一张/多张表进行下线
2. 点击确认","1. 提示：请确认是否进行数据表发布？发布后所有用户均可查看元数据信息
2. 下线申请操作成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
数据资产-元数据-数据表管理,验证数据表发布功能,无,"1. 进入数据地图，选择一张/多张表进行发布
2. 点击确认","1. 提示：请确认是否进行数据表发布？发布后所有用户均可查看元数据信息
2. 发布申请操作成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
数据资产-数据地图,验证数据地图新增状态功能,无,"1. 进入数据地图，查看是否新增【状态】筛选
2. 查看数据表列表信息中，是否新增【状态】","1. 1）新增【状态】筛选2）有选项已发布/未发布/审批中
2. 1）新增【状态】字段2）初始状态为未发布",2
