所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-多模态-文件编目,验证批量选择文件编目进行编目操作,"1.【文件管理】页面已打开，页面列表存在至少两条文件记录
2.【文件编目】中存在以下编目
“编目名称”：测试编目1； “编目描述”：新增测试编目1；
编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是；
字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是；
字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 批量选择文件，
点击【更多操作-编目】按钮
3. 点击弹窗页面右边的【编目名称】下拉框
4. 选择名称为“编目测试1”
5. 分别在姓名、年龄、性别的字段处输入：
姓名：人物1
年龄：20
性别：女
6. 点击【保存】按钮
7. 再次选中多选的文件，点击【更多操作-编目】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 该编目若被配置过，下方显示存在的文件信息&【覆盖/跳过全部】按钮
3. 所有文件“已编目模板”列显示正确的编目名称：编目测试1
4. 选择成功，
5. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. 成功对该文件进行编目
7. 1.【文件编目】列表展示已选文件信息",1
数据资产-多模态-文件编目,验证选择单个文件编目进行编目操作,"1.【文件管理】页面已打开，页面列表存在至少两条文件记录
2.【文件编目】中存在以下编目
“编目名称”：测试编目1； “编目描述”：新增测试编目1；
编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是；
字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是；
字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 选择某一文件点击文件对应【操作-更多-编目】按钮
3. 点击弹窗【编目名称】下拉框
4. 选择名称为“编目测试1”
5. 分别在姓名、年龄、性别的字段处输入：
姓名：人物1
年龄：20
性别：女
6. 点击【保存】按钮
7. 再次选中该文件点击对应【操作-更多-编目】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 文件编目弹窗正常打开
3. 该文件“已编目模板”列显示正确的编目名称：编目测试1
4. 1.该编目若被配置过，下方显示存在的文件信息&【覆盖/跳过全部】按钮
5. 字段信息录入成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. 成功对该文件配置编目
7. 1.【文件编目】列表展示已选中文件信息",1
数据资产-多模态-文件编目,验证批量选择文件编目并对文件进行编目操作,"1.【文件管理】页面已打开，页面列表存在至少两条文件记录
2.【文件编目】中存在以下编目
“编目名称”：测试编目1； “编目描述”：新增测试编目1；
编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是；
字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是；
字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 多选两个文件点击页面【更多操作-编目】按钮
3. 查看弹窗页面
4. 点击弹窗页面右边的【编目名称】下拉框
5. 选择名称为“编目测试1”
6. 分别在姓名、年龄、性别的字段处输入：
姓名：人物1
年龄：20
性别：女
7. 点击【保存】按钮
8. 再次点击这两文件对应【更多操作-编目】按钮
9. 查看弹窗页面","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 弹出弹窗
3. 弹窗展示列表包括已选两个文件名称、已编目模板、操作，且右边可对文件进行编目操作
4. 点击成功，显示多个编目名称项
5. 下方展示对应正确的编目字段：姓名、年龄、性别
6. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. 成功对该文件进行编目
8. 弹出弹窗
9. 列表中展示已选两个文件名称、已编目模板为“测试编目1”、操作",1
数据资产-多模态-文件编目,验证单个选择文件编目并对文件进行编目操作,"1.【文件管理】页面已打开，页面列表存在至少两条文件记录
2.【文件编目】中存在以下编目
“编目名称”：测试编目1； “编目描述”：新增测试编目1；
编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是；
字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是；
字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 选择某一文件点击文件对应【操作-更多-编目】按钮
3. 查看弹窗页面
4. 点击弹窗页面右边的【编目名称】下拉框
5. 选择名称为“编目测试1”
6. 分别在姓名、年龄、性别的字段处输入：
姓名：人物1
年龄：20
性别：女
7. 点击【保存】按钮
8. 再次点击该文件对应【操作-更多-编目】按钮
9. 查看弹窗页面","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 弹出弹窗
3. 弹窗展示列表包括已选文件名称、已编目模板、操作，且右边可对文件进行编目操作
4. 点击成功，显示多个编目名称项
5. 下方展示对应正确的编目字段：姓名、年龄、性别
6. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新
7. 成功对该文件进行编目
8. 弹出弹窗
9. 列表中展示已选文件名称、已编目模板为“测试编目1”、操作",1
数据资产-多模态-文件管理,验证上传记录页分页器功能,无,"1. 进入【数据资产】-【多模态】-【上传记录】，上传开始时间/上传结束时间排序
2. 查看页面分页
3. 点击切换页码
4. 切换每页条数","1. 成功进入【数据资产】-【多模态】-【上传记录】，上传开始时间/上传结束时间排序页面，页面内容正常加载显示，无报错
2. 1.显示共xxxx条数据，每页xxx条
3. 显示所有页码，当前页码高亮显示
4. 显示每页条数切换",3
数据资产-多模态-文件管理,验证上传开始时间、上传结束时间排序功能,无,"1. 进入【数据资产】-【多模态】-【上传记录】，上传开始时间/上传结束时间排序
2. 组合搜索、筛选","1. 正序倒序结果正确，内容与预期完全一致，无异常或错误
2. 结果正确，内容与预期完全一致，无异常或错误",3
数据资产-多模态-文件管理,验证类型筛选,无,"1. 进入【数据资产】-【多模态】-【上传记录】，类型筛选文档，查看结果
2. 多选","1. 展示所有文档类型的文件
2. 结果正确，内容与预期完全一致，无异常或错误",3
数据资产-多模态-文件管理,验证上传文件搜索框,无,1. 进入【数据资产】-【多模态】-【上传记录】，文件名称搜索“test”，查看结果,1. 展示所有上传记录中，文件名称包含“test”的文件,3
数据资产-多模态-文件管理,验证“续传”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】-【上传记录】页面，点击手动中断-“上传中断”文件的“续传”按钮
2. 进入【数据资产】-【多模态】-【文件管理】-【上传记录】页面，点击因为上传失败而“上传中断”文件的“续传”按钮","1. 从中断时的进度开始上传
2. 从0开始上传",1
数据资产-多模态-文件管理,验证“中断上传”功能,无,1. 进入【数据资产】-【多模态】-【文件管理】-【上传记录】页面，点击“上传中”文件的“中断上传”按钮,1. 文件状态变为“上传中断”，操作按钮展示“续传”,2
数据资产-多模态-文件管理,验证“取消上传”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】-【上传记录】页面，点击“上传中”文件的“取消上传”按钮
2. 点击状态为“上传中”，实际已上传成功的文件的“取消按钮”","1. 文件状态变为“已取消”，操作按钮展示-
2. 提示：取消失败，文件已上传成功，系统给出上传成功提示，文件已显示在附件/上传区域",2
数据资产-多模态-文件管理,验证各状态文件操作按钮,无,"1. 进入【数据资产】-【多模态】-【文件管理】-【上传记录】页面，查看“上传中”文件的操作按钮
2. 查看“上传中断”文件的操作按钮
3. 查看“上传完成”文件的操作按钮","1. 操作按钮展示“中断上传”
2. 操作按钮展示“续传”
3. 操作按钮展示-",2
数据资产-多模态-文件管理,验证文件上传列表展示及数据是否正确,无,"1. 进入【数据资产】-【多模态】-【上传记录】，查看页面展示
2. 查看数据展示","1. 展示：1）上传文件名称搜索框2）列表：文件名称、类型、文件位置、上传状态、上传人、上传开始时间、上传结束时间、操作
2. 1）展示所有上传时，第二步上传文件列表的数据2）数据正确",1
数据资产-多模态-文件管理,验证批量移动包含文件&文件夹,"已存在路径
1)全部文件-->文件夹B_1-->文件夹B_2_2-->B_3_1","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->文件夹B_1路径下
2. 先勾选文件夹，查看批量移动按钮
3. 勾选多个文件及文件夹B_2_2，点击更多操作-批量移动
4. 查看文件路径下拉框
5. 选择全部文件，点击确定，如果有文件/文件夹名称重复，点击覆盖","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 置灰不可选择
3. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
4. 路径中B_2_2及其子文件夹不能选择
5. 1）不对文件夹进行操作
2）重复文件跳过，提示：移动成功。实际未移动
3）未重复文件移动正确，内容与预期完全一致，无异常或错误",2
数据资产-多模态-文件管理,验证批量移动功能,"已存在路径：
全部文件-->test1-->test2
test1下有文件“测试.doc”、“测试1.doc”、“测试2.xlsx”
test2为下有“测试.doc”,没有其他文件","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->test1路径下
2. 勾选前置条件中，test1下的三个文件
3. 选择全部文件-->test1-->test2，点击确定","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. 1）重复文件跳过，提示：移动成功。实际未移动
2）未重复文件移动正确，内容与预期完全一致，无异常或错误",1
数据资产-多模态-文件管理,验证文件移动，目标文件夹下文件重名功能,"已存在路径：
全部文件-->test1-->test2
test1下有文件“测试.doc”
test2为下有“测试.doc”","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->test1路径下
2. 点击“测试.doc”的移动按钮
3. 选择全部文件-->test1-->test2，点击确定","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. 跳过重复文件，提示：移动成功，实际未移动",2
数据资产-多模态-文件管理,验证移动文件弹窗功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->test1路径下
2. 点击“测试.doc”的移动按钮
3. 查看文件路径下拉框
4. 选择路径，点击取消按钮","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. 目录树展示文件层级
4. 取消移动",2
数据资产-多模态-文件管理,验证文件移动功能,"已存在路径：
全部文件-->test1-->test2

test1下有文件“测试.doc”
test2为下有“测试.xls,”没有“测试.doc”","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->test1路径下
2. 点击“测试.doc”的移动按钮
3. 选择全部文件-->test1-->test2，点击确定","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. “测试.doc”移动到文件夹test2下，文件夹test1下没有该文件",1
数据资产-多模态-文件管理,验证文件替换，替换原文件名称，名称重复时，替换功能,全部文件下有文件“测试1.doc”,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 点击“测试.doc”的替换按钮
3. 选择文件“测试1.doc”
4. 选择【替换原文件名称】，点击确定","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 弹出系统文件弹窗
3. 弹出替换文件弹窗：1）提示：替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称2）有【保留源文件名称】【替换原文件名称】选项，默认选择保留源文件名称3）取消和确认按钮
4. 替换成功，文件管理列表中文件名称为：测试1(1).doc",2
数据资产-多模态-文件管理,验证文件替换，替换原文件名称，功能是否正常,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 点击“测试.doc”的替换按钮
3. 选择文件“测试1.doc”
4. 选择【替换原文件名称】，点击确定","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 弹出系统文件弹窗
3. 弹出替换文件弹窗：1）提示：替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称2）有【保留源文件名称】【替换原文件名称】选项，默认选择保留源文件名称3）取消和确认按钮
4. 替换成功，文件管理列表中文件名称为：测试1.doc",1
数据资产-多模态-文件管理,验证文件替换，保留原文件名称，功能是否正常,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 点击“测试.doc”的替换按钮
3. 选择文件“测试1.doc”
4. 选项切换
5. 选择【保留原文件名称】，点击确定","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 弹出系统文件弹窗
3. 弹出替换文件弹窗：1）提示：替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称2）有【保留源文件名称】【替换原文件名称】选项，默认选择保留源文件名称3）取消和确认按钮
4. 切换正常，功能行为符合预期，无报错或异常
5. 替换成功，文件管理列表中文件名称为：测试.doc",2
数据资产-多模态-文件管理,验证文件替换，名称不一致时，弹窗二次确认名称功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 点击“测试.doc”的替换按钮
3. 选择文件“测试1.doc”
4. 点击取消按钮","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 弹出系统文件弹窗
3. 弹出替换文件弹窗：1）提示：替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称2）有【保留源文件名称】【替换原文件名称】选项，默认选择保留源文件名称3）取消和确认按钮
4. 返回系统文件弹窗	/	取消替换，返回文件管理页面",2
数据资产-多模态-文件管理,验证文件替换，格式不一致时提示功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 点击“测试.doc”的替换按钮
3. 选择文件“测试.xls”","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 弹出系统文件弹窗
3. 提示：替换文件必须与源文件的文件类型保持一致。",2
数据资产-多模态-文件管理,验证文件替换，格式和文件名称一致时，功能是否正常,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 本地修改“测试.doc“文件内容，比如存储大小10kb-->100kb
3. 点击“测试.doc”的替换按钮
4. 上传列表
5. 选择文件“测试.doc”
6. 查看文件管理数据展示
7. 查看文件详情页-版本变更","1. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
2. 系统提示修改成功，页面显示修改后的最新内容
3. 弹出系统文件弹窗
4. 
5. 替换成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. 数据更新
7. 新增一条记录，修改类型为替换，文件大小为100kb
7. 功能操作成功，页面数据状态更新为最新，无报错提示",1
数据资产-多模态-文件管理,验证文件重命名功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击文件test.doc的编辑按钮
2. 编辑文件名称，按esc
3. 编辑文件名称，修改后缀
4. 编辑文件名称，名称修改为test.jpg.doc,失焦/回车
5. 编辑文件，输入重名的文件名test，失焦/回车
6. 编辑文件，输入不重名的文件名test1，失焦/回车","1. 名称原位变为文本框，默认回填文件名称(包含后缀)
2. 退出编辑状态，恢复原命名
3. 不允许修改
4. 保存成功，格式依旧为doc
5. 报错：已存在相同文件名称！
6. 命名成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
