所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-元数据,验证对引入的DM数据源进行元数据同步操作-手动同步,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的数据源信息，点击【操作】下拉按钮
3. 点击【元数据同步】按钮
4. 点击进入元数据同步tab页
5. 在手动同步页面正确选择数据库、数据表、负责人，点击立即同步
6. 等待任务同步任务结束，查看元数据地图上是否存在该表
7. 点击进入同步实例tab页
8. 点击表名，查看表详情内容","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入元数据同步页面；
页面从上往下依次显示：进入路径、元数据同步tab、高级设置tab、同步实例tab
4. 进入成功，显示【手动同步】和【周期同步】按钮；
默认进入手动同步页面：
页面支持选择库表：数据库选择框（占位符：请选择数据库）、数据表选择框（占位符：请选择数据表），
配置通用业务属性（可不配置，则只同步技术属性）：负责人下拉框（占位符：请选择负责人）
5. 全局提示：元数据同步成功，系统给出成功反馈，相关页面/数据状态更新为最新
6. 元数据地图上显示被同步的表
7. 进入成功，同步实例列表中新增该实例记录
8. 表名，字段等基础信息同步成功，系统给出成功反馈，相关页面/数据状态更新为最新",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-删除连接,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看列表展示
5. 点击列表某一数据库信息对应的【操作】下拉按钮
6. 点击【删除连接】按钮
7. 数据库名称不输入任何内容，点击【确定】按钮
8. 数据库名称输入错误内容，点击【确定】按钮
9. 点击【取消】按钮
10. 再次打开删除连接弹窗，正确输入数据库名称，点击【确定】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面，
页面显示进入路径、数据库搜索框（占位符：数据库名/库中文名）、【导出元数据】按钮、【导入元数据】按钮、【连接数据库】按钮、数据库列表、数据条数、页码及跳转、每页条数切换
4. 表头包含：数据库、库中文名、描述、已完成同步的表数量、表子模型、操作
5. 显示【导入元数据】、【导出元数据】、【编辑】、【删除连接】选项
6. 弹出删除连接弹窗；
弹窗显示提示信息：删除数据库连接后，该数据库已维护的元数据信息将会删除。
支持输入数据库名称（占位符：请输入数据库名称完成校验）；
7. 删除失败，提示数据库名称为必填项
8. 删除失败，提示数据库名称有误
9. 成功取消，自动切回数据库列表页
10. 自动切回数据库列表页，该数据库被成功删除连接",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-编辑数据库,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看列表展示
5. 点击列表某一数据库信息对应的【操作】下拉按钮
6. 点击【编辑】按钮
7. 正确编辑库中文名，点击【确定】按钮
8. 再次打开编辑数据库弹窗，点击【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面，
页面显示进入路径、数据库搜索框（占位符：数据库名/库中文名）、【导出元数据】按钮、【导入元数据】按钮、【连接数据库】按钮、数据库列表、数据条数、页码及跳转、每页条数切换
4. 表头包含：数据库、库中文名、描述、已完成同步的表数量、表子模型、操作
5. 显示【导入元数据】、【导出元数据】、【编辑】、【删除连接】选项
6. 弹出编辑数据库弹窗；
弹窗支持编辑该数据库的库中文名、库描述，库名不可编辑；
对应字段默认显示原有信息
7. 自动切回数据库列表页，该数据库被成功编辑
8. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-连接数据库,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看列表展示
5. 点击页面右上角的【连接数据库】按钮
6. 正确输入多个数据库
7. 点击【确定】按钮
8. 再次打开连接数据库弹窗，点击【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面，
页面显示进入路径、数据库搜索框（占位符：数据库名/库中文名）、【导出元数据】按钮、【导入元数据】按钮、【连接数据库】按钮、数据库列表、数据条数、页码及跳转、每页条数切换
4. 表头包含：数据库、库中文名、描述、已完成同步的表数量、表子模型、操作
5. 弹出连接数据库弹窗，
弹窗支持输入数据库名（必填）（占位符：支持英文、数字、下划线。多个数据库以逗号分隔）、
库中文名（占位符：支持中英文、数字、下划线）、
库描述（占位符：请输入至少5个字符）
6. 输入成功，多个数据库以逗号分隔
7. 自动切回数据库列表页，查看列表成功连接到输入的多个数据库
8. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-选中数据库导出元数据,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看列表展示
5. 点击列表某一数据库信息对应【操作】下拉按钮
6. 点击【导出元数据】按钮
7. 查看弹窗模板信息
8. 选择该数据库以及Excle，点击确定
9. 选择该数据库以及SQL，点击确定
10. 选择该数据库以及HTML，点击确定
11. 再次点击【导出元数据】按钮，点击弹窗【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面，
页面显示进入路径、数据库搜索框（占位符：数据库名/库中文名）、【导出元数据】按钮、【导入元数据】按钮、【连接数据库】按钮、数据库列表、数据条数、页码及跳转、每页条数切换
4. 表头包含：数据库、库中文名、描述、已完成同步的表数量、表子模型、操作
5. 显示【导入元数据】、【导出元数据】、【编辑】、【删除连接】选项
6. 弹出导出元数据弹窗
7. 数据源默认显示当前DM数据源，不可更改；
数据库默认显示当前数据库，不可更改
8. 全局提示：导出成功；
导出的Excle文件显示被选数据库下所有已同步的表内容
9. 全局提示：导出成功；
导出的SQL文件显示被选数据库下所有已同步的表内容
10. 全局提示：导出成功；
导出的HTML文件显示被选数据库下所有已同步的表内容
11. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-未选中数据库时导出元数据,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的某一条数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看列表展示
5. 点击页面右上角的【导出元数据】按钮
6. 查看弹窗模板信息
7. 点击数据库下拉框
8. 选择多个数据库以及Excle，点击确定
9. 选择多个数据库以及SQL，点击确定
10. 选择多个数据库以及HTML，点击确定
11. 再次点击【导出元数据】按钮，点击弹窗【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面，
页面显示进入路径、数据库搜索框（占位符：数据库名/库中文名）、【导出元数据】按钮、【导入元数据】按钮、【连接数据库】按钮、数据库列表、数据条数、页码及跳转、每页条数切换
4. 表头包含：数据库、库中文名、描述、已完成同步的表数量、表子模型、操作
5. 弹出导出元数据弹窗
6. 数据源默认显示当前DM数据源，不可更改；
数据库默认显示全选，可编辑
7. 下拉框显示该数据源已同步过表的数据库
8. 全局提示：导出成功；
导出的Excle文件显示被选数据库下所有已同步的表内容
9. 全局提示：导出成功；
导出的SQL文件显示被选数据库下所有已同步的表内容
10. 全局提示：导出成功；
导出的HTML文件显示被选数据库下所有已同步的表内容
11. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-选中数据库时导入元数据,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息，且该数据源有多个已同步过的数据库","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的某一条数据源信息，进入【操作-数据库管理】页面
3. 点击列表某一条数据库信息对应的【操作】下拉按钮
4. 点击【导入元数据】按钮
5. 查看弹窗模板信息
6. 填写弹窗信息，点击【确定】按钮
7. 再次点击【导入元数据】按钮
8. 填写弹窗信息，点击【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 数据库管理页正常打开
3. 显示【导入元数据】、【导出元数据】、【编辑】、【删除连接】选项
4. 弹出导入元数据弹窗
5. 为对应DM数据源类型下元模型设置的属性信息
6. 自动切回数据库列表页，
成功导入选中的数据库
7. 弹出导入元数据弹窗
8. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证DMDB for Oracle的数据库管理功能-无数据库设计时导入元数据,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的某一条数据源信息，进入【操作-数据库管理】页面
3. 点击页面右上角的【导入元数据】按钮
4. 查看弹窗模板信息
5. 填写弹窗信息，点击【确定】按钮
6. 再次点击【导入元数据】按钮
7. 填写弹窗信息，点击【取消】按钮","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 数据库管理页正常打开
3. 弹出导入元数据弹窗
4. 为对应DM数据源类型下元模型设置的属性信息
5. 自动切回数据库列表页，并成功导入默认数据库
6. 弹出导入元数据弹窗
7. 成功取消，自动切回数据库列表页",1
数据资产-元数据,验证数据库搜索功能,"1.平台管理-数据源管理-数据库管理页面已打开
2.页面存在数据库名称为test的数据","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 点击搜索框，输入te
3. 点击搜索框，输入test
4. 点击搜索框，输入特殊字符
5. 点击搜索框，不输入任何内容，执行搜索","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 搜索出所有数据库名/库中文名包含‘te’关键字的数据
3. 搜索出所有数据库名/库中文名包含‘test’的数据
4. 搜索无结果
5. 页面显示所有数据库数据",2
数据资产-元数据,验证数据库管理页面UI,"1.【平台管理-数据源管理】页面已进入
2.内部已部署达梦数据库（DMDB），并启用 Oracle 兼容模式3.DMDB 中已创建用于测试的目标数据库实例、测试表及其他基础数据
4.已成功引入DMDB for Oracle的数据源信息
5.列表存在至少两条记录信息","1. 进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权
2. 选中DMDB for Oracle的某一条数据源信息，点击【操作】下拉按钮
3. 点击【数据库管理】按钮
4. 查看初始页面
5. 查看数据库列表
6. 搜索框输入准确/部分数据库名&准确/部分库中文名并点击搜索
7. 查看列表展示
8. 查看页面右下角记录条数和进行页面切换","1. 成功进入【数据源中心-新增数据源】页面，选择任一dm for oracle数据源进行产品授权页面，页面内容正常加载显示，无报错
2. 点击成功，按钮显示【数据库管理】、【元数据同步】、【取消引入】选项
3. 进入数据库管理页面
4. 页面从上往下依次为：
5. 进入路径
6. 数据库搜索框
7. 导出元数据/导入元数据/连接数据库按钮
8. 数据库列表",3
