所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-多模态-文件编目,验证正确编辑编目,"1.已打开【非结构化数据-文件编目】页面
2.列表存在“编目名称”为“测试编目1”的记录，该记录信息为： “编目名称”：测试编目1； “编目描述”：新增测试编目1； 编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是； 字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是； 字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 选中并点击列表某一条记录【编辑】按钮
3. 修改为：
“编目名称”：测试编目1_new；
“编目描述”：编辑测试编目1；
编目字段1：
“字段中文名”：学生姓名
点击新增字段4：
“字段中文名”：身高；
“类型”：文本框 | bigint；
“是否必填”：否；
其余不变
4. 点击【确定】按钮
5. 查看列表该数据内容","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 点击成功，弹出【编辑编目】页面弹窗
3. 修改填写成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 修改成功，查看该条记录被修改为对应的值
5. 对应内容与编辑时输入内容一致",1
数据资产-多模态-文件编目,验证【新建编目】弹窗【取消】按钮功能,"1.已打开【非结构化数据-文件编目】页面
2.【新建编目】弹窗页面已打开
3.已填写页面部分字段内容","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击【取消】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 成功退出【新建编目】弹窗，查看列表未新增记录",2
数据资产-多模态-文件编目,验证新增编目的字段支持删除操作,"1.已打开【非结构化数据-文件编目】页面
2.【新建编目】弹窗页面已打开
3.该编目前面字段已成功新增填写：
“编目名称”：测试编目1； “编目描述”：新增测试编目1；
编目字段1： “字段中文名”：姓名； “字段英文名”：name； “类型”：文本框|string； “是否必填”：是；
字段2： “字段中文名”：年龄； “字段英文名”：age； “类型”：文本框|bigint； “是否必填”：是；
字段3： “字段中文名”：性别； “字段英文名”：gender； “类型”：枚举|男，女； “是否必填”：是；","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看已添加的三个字段的末尾
3. 点击字段3末尾的【删除】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 都显示有【删除】按钮
3. 成功删除该字段，查看不存在字段3",2
数据资产-多模态-文件编目,验证新增编目的“类型”框种类及其交互,"1.已打开【非结构化数据-文件编目】页面
2.【新建编目】弹窗页面已打开
3.“编目名称”、“字段中文名”、“字段英文名”字段内容已填写","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击“类型”
3. 选择“文本框”
4. 点击字段类型选择框
5. 选择“string”
6. 再次点击选择“bigint”
7. 选择“枚举”
8. 点击枚举值输入框，并换行输入多个内容值：1，2，3","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 显示下拉选项，包含“文本框”和“枚举”
3. 选择成功，给出字段类型选择框
4. 显示“string”和“bigint”选择项
5. 选择项已高亮/回显选中状态，相关联动字段随之更新
6. 选择项已高亮/回显选中状态，相关联动字段随之更新
7. 选择成功，给出枚举值输入框
8. 输入成功，以换行形式输入多个值",2
数据资产-多模态-文件编目,验证新增编目时字段数量不支持超过100个,"1.已打开【非结构化数据-文件编目】页面
2.【新建编目】弹窗页面已打开
3.“编目名称”、“编目描述”字段内容已填写","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 姓名 2. 性别 3. 年龄 4. 出生日期 5. 民族
3. 国籍 7. 籍贯 8. 户籍所在地 9. 现居住地
4. 政治面貌 11. 身份证号 12. 护照号
5. 港澳台居民居住证号 14. 联系电话
6. 紧急联系人电话 16. 电子邮箱
7. 婚姻状况 18. 配偶姓名 19. 配偶身份证号
8. 子女数量 21. 最高学历 22. 毕业院校
9. 毕业时间 24. 所学专业 25. 学位
10. 工作单位 27. 职务 28. 入职时间
11. 离职时间 30. 工作年限 31. 月薪 32. 年收入 33. 职业资格证书 34. 驾驶证号
12. 驾驶证准驾车型 36. 血型 37. 身高
13. 体重 39. 健康状况 40. 过敏史 41. 既往病史 42. 宗教信仰 43. 语言能力 44. 手机号码
14. 固定电话 46. 通讯地址 47. 邮政编码
15. QQ号 49. 微信号 50. 微博账号
16. 抖音账号 52. 紧急联系人关系 53. 父亲姓名
17. 母亲姓名 55. 父母联系方式
18. 兄弟姐妹数量
19. 最高学历学校类型（如本科/专科）
20. 专业技术职称
21. 工作单位性质（如国企/私企）
22. 社保编号 61. 公积金账号 62. 银行卡号
23. 银行开户行
24. 现居住地房屋性质（如自有/租赁）
25. 户籍性质（如农业/非农业） 66. 兵役状况
26. 入伍时间 68. 退伍时间 69. 宗教活动场所
27. 兴趣爱好 71. 特长 72. 星座 73. 生肖
28. 现居住地所属社区 75. 户籍所属派出所
29. 主要社会关系（如亲属/朋友）
30. 海外经历（有无） 78. 海外居住时长
31. 犯罪记录（有无）
32. 行政处罚记录（有无） 81. 疫苗接种记录
33. 医保卡号 83. 养老保险编号
34. 职业技能等级 85. 普通话水平等级
35. 计算机等级
36. 外语等级（如英语四级/六级）
37. 婚姻登记时间 89. 离婚时间（如有）
38. 子女出生日期 91. 子女身份证号
39. 家庭月总收入 93. 家庭住址（详细）
40. 现工作部门 95. 工作岗位职责
41. 主要工作成就 97. 获得荣誉称号
42. 参与社会团体名称 99. 社会团体职务
43. 个人简介 101. 备注信息","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 第101个字段无法新增
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13. 
14. 
15. 
16. 
17. 
18. 
19. 
20. 
21. 
22. 
23. 
24. 
25. 
26. 
27. 
28. 
29. 
30. 
31. 
32. 
33. 
34. 
35. 
36. 
37. 
38. 
39. 
40. 
41. 
42. 
43. 
3. 功能操作成功，页面数据状态更新为最新，无报错提示
4. 功能操作成功，页面数据状态更新为最新，无报错提示
5. 功能操作成功，页面数据状态更新为最新，无报错提示
6. 功能操作成功，页面数据状态更新为最新，无报错提示
7. 功能操作成功，页面数据状态更新为最新，无报错提示
8. 功能操作成功，页面数据状态更新为最新，无报错提示
9. 功能操作成功，页面数据状态更新为最新，无报错提示
10. 功能操作成功，页面数据状态更新为最新，无报错提示
11. 功能操作成功，页面数据状态更新为最新，无报错提示
12. 功能操作成功，页面数据状态更新为最新，无报错提示
13. 功能操作成功，页面数据状态更新为最新，无报错提示
14. 功能操作成功，页面数据状态更新为最新，无报错提示
15. 功能操作成功，页面数据状态更新为最新，无报错提示
16. 功能操作成功，页面数据状态更新为最新，无报错提示
17. 功能操作成功，页面数据状态更新为最新，无报错提示
18. 功能操作成功，页面数据状态更新为最新，无报错提示
19. 功能操作成功，页面数据状态更新为最新，无报错提示
20. 功能操作成功，页面数据状态更新为最新，无报错提示
21. 功能操作成功，页面数据状态更新为最新，无报错提示
22. 功能操作成功，页面数据状态更新为最新，无报错提示
23. 功能操作成功，页面数据状态更新为最新，无报错提示
24. 功能操作成功，页面数据状态更新为最新，无报错提示
25. 功能操作成功，页面数据状态更新为最新，无报错提示
26. 功能操作成功，页面数据状态更新为最新，无报错提示
27. 功能操作成功，页面数据状态更新为最新，无报错提示
28. 功能操作成功，页面数据状态更新为最新，无报错提示
29. 功能操作成功，页面数据状态更新为最新，无报错提示
30. 功能操作成功，页面数据状态更新为最新，无报错提示
31. 功能操作成功，页面数据状态更新为最新，无报错提示
32. 功能操作成功，页面数据状态更新为最新，无报错提示
33. 功能操作成功，页面数据状态更新为最新，无报错提示
34. 功能操作成功，页面数据状态更新为最新，无报错提示
35. 功能操作成功，页面数据状态更新为最新，无报错提示
36. 功能操作成功，页面数据状态更新为最新，无报错提示
37. 功能操作成功，页面数据状态更新为最新，无报错提示
38. 功能操作成功，页面数据状态更新为最新，无报错提示
39. 功能操作成功，页面数据状态更新为最新，无报错提示
40. 功能操作成功，页面数据状态更新为最新，无报错提示
41. 功能操作成功，页面数据状态更新为最新，无报错提示
42. 功能操作成功，页面数据状态更新为最新，无报错提示
43. 功能操作成功，页面数据状态更新为最新，无报错提示",2
数据资产-多模态-文件编目,验证新增编目字段规则,"1.已打开【非结构化数据-文件编目】页面
2.【新建编目】弹窗页面已打开
3.已存在编目名称为测试编目1，“字段中文名”为姓名，“字段英文名”为name的字段","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 字段必填性-编目名称、字段中文名、字段英文名、类型、是否必填不填写任何内容，点击确定
3. 字段非必填性-编目描述不填写任何内容，其余正确填写，点击确定
4. 字段唯一性-输入编目名称：测试编目1，其余正确填写，点击确定
5. 字段唯一性-字段中文名：
6. 已存在姓名字段中文名；
7. 输入：姓名，其余正确填写，点击确定
8. 字段唯一性-字段英文名：
9. 已存在name字段英文名；
10. 输入：name，其余正确填写，点击确定","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 1.弹出对应字段未填写异常提示
3. 是否必填处默认“是”
4. 新增成功，查看列表显示该条编目记录
5. 弹出“编目名称”已存在的异常提示
6. 弹出“字段中文名”已存在的异常提示
7. 弹出“字段英文名”已存在的异常提示
8. [⚠️F03 待补充预期结果]
9. [⚠️F03 待补充预期结果]
10. [⚠️F03 待补充预期结果]",2
数据资产-多模态-文件编目,验证正确新建编目,已打开【非结构化数据-文件编目】页面,"1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击【新建编目】按钮
3. 填入基本信息：
“编目名称”：测试编目1；
“编目描述”：新增测试编目1；
编目字段1：
“字段中文名”：姓名；
“字段英文名”：name；
“类型”：文本框|string；
“是否必填”：是；
字段2：
“字段中文名”：年龄；
“字段英文名”：age；
“类型”：文本框|bigint；
“是否必填”：是；
字段3：
“字段中文名”：性别；
“字段英文名”：gender；
“类型”：枚举|男，女；
“是否必填”：是；
4. 点击【确定】按钮
5. 查看列表该记录内容","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 点击成功，弹出【新建编目】页面
3. 填写成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 新增成功，查看列表显示该条编目记录
5. 与新增填写内容一致",1
数据资产-多模态-文件编目,验证分页插件交互功能,"1.已打开【非结构化数据-文件编目】页面
2.列表存在超多10条的编目信息记录","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看页面右下角
3. 点击其他页码
4. 点击切换每页条数","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 展示数据统计、页码、每页条数切换
3. 跳转至对应页面，页码高亮，数据正确，内容与预期完全一致，无异常或错误
4. 成功切换，每页条数显示正确，页码数变化",2
数据资产-多模态-文件编目,验证列表支持“编目名称”模糊搜索,"1.已打开【非结构化数据-文件编目】页面
2.列表存在编目名称为“测试编目1”、“测试编目2”、“测试编目3”的编目信息记录","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击搜索框输入部分名称关键字：测试
执行搜索
3. 点击搜索框输入部分名称关键字：编目
执行搜索
4. 点击搜索框输入全部名称：测试编目1
执行搜索
5. 点击搜索框输入特殊字符，
执行搜索
6. 搜索框不输入任何内容，
执行搜索","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 成功搜索到编目名称包含‘测试’的数据
3. 成功搜索到编目名称包含‘编目’的数据
4. 成功搜索到编目名称为“测试编目1”的数据
5. 搜索无结果
6. 显示全部数据",2
数据资产-多模态-文件编目,验证使用&取消使用编目时“已编目文件数”数量变化,"1.已打开【非结构化数据-文件编目】页面
2.列表存在至少一条编目信息记录
3.存在编目名称为测试编目2的信息","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看编目名称为测试编目2记录的“已编目文件数”
3. 点击切换到【文件管理】页面
4. 搜索并统计该条编目名称已被编目的文件数
5. 点击选择某个文件配置该编目
6. 点击切换到【文件编目】页面
7. 查看编目名称为测试编目2记录的“已编目文件数”
8. 点击切换到【文件管理】页面
9. 点击选择某个文件删除该编目的配置
10. 点击切换到【文件编目】页面
11. 查看编目名称为测试编目2记录的“已编目文件数”","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 显示对应的值
3. 成功切换至目标页签/状态，页面内容随之刷新显示
4. 与【文件编目】页面列表该编目名称的“已编目文件数”一致
5. 配置成功，该文件显示已配置的编目包括测试编目2
6. 成功切换至目标页签/状态，页面内容随之刷新显示
7. 显示数量比原来加一
8. 成功切换至目标页签/状态，页面内容随之刷新显示
9. 删除成功，该文件不存在编目名称为测试编目2
10. 成功切换至目标页签/状态，页面内容随之刷新显示
11. 显示数量比原来减一",2
数据资产-多模态-文件编目,验证“已编目文件数”记录正确,"1.已打开【非结构化数据-文件编目】页面
2.列表存在至少一条编目信息记录
3.存在编目信息在【文件管理】中已被编目","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看任一编目记录的“已编目文件数”
3. 点击切换到【文件管理】页面
4. 搜索并统计该条编目名称已被编目的文件数","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 显示对应的值
3. 成功切换至目标页签/状态，页面内容随之刷新显示
4. 与【文件编目】页面列表该编目名称的“已编目文件数”一致",2
数据资产-多模态-文件编目,验证查看编目详情，抽屉形式展示,"1.已打开【非结构化数据-文件编目】页面
2.列表存在至少一条编目信息记录","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击列表任意记录的“编目名称”","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 1.弹出抽屉式详情页面",2
数据资产-多模态-文件编目,验证文件编目页面展示,1.已打开【非结构化数据-文件编目】页面,"1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看页面初始内容
3. 查看列表显示","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 1.搜索框、【新建编目】按钮
3. 列表",1
数据资产-多模态-文件编目,验证文件编目模块基础功能流程,已打开【非结构化数据-文件编目】页面,"1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 查看页面初始展示是否正确
3. 点击【新建编目】按钮
4. 输入必填信息：编目名称、字段中文名、字段英文名、类型
5. 点击【确定】保存
6. 验证列表中新增记录显示正确
7. 点击新建编目的【编辑】按钮
8. 修改编目名称后保存
9. 验证列表中修改记录显示正确
10. 点击新建编目的【删除】按钮确认删除","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 页面组件完整显示
3. 新建编目弹窗正常打开
4. 信息录入成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 编目创建成功，列表刷新
6. 数据展示与输入一致
7. 编辑弹窗正常打开
8. 修改保存成功，系统给出保存成功提示，配置/数据已持久化，页面更新为最新状态
9. 数据展示与输入一致
10. 编目删除成功，系统给出删除成功提示，该记录从列表中消失",1
数据资产-多模态-文件编目,验证批量删除编目信息,"1.已打开【非结构化数据-文件编目】页面
2.列表有多条编目信息记录","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击选择列表多条编目信息
3. 点击【批量删除】按钮
4. 点击弹窗的【确定】按钮
5. 点击勾选“全选”框
6. 点击【批量删除】按钮
7. 点击弹窗的【确定】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 选择成功，“当前选中：xx”
3. 弹出二次确认弹窗
4. 删除成功，查看列表不存在被删除的多条记录
5. 勾选成功，显示“全选”
6. 弹出二次确认弹窗
7. 删除成功，列表不存在记录",1
数据资产-多模态-文件编目,验证单个编目删除,"1.已打开【非结构化数据-文件编目】页面
2.列表有多条编目信息记录","1. 进入【数据资产】-【多模态】-【文件编目】页面
2. 点击列表一条编目信息的【删除】按钮
3. 点击弹窗的【确定】按钮","1. 成功进入【数据资产】-【多模态】-【文件编目】页面，页面内容正常加载显示，无报错
2. 弹出二次确认弹窗
3. 删除成功，查看列表不存在该条记录",1
