所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-元数据,验证新增属性的属性名、属性中文名、属性类型（字段类型、枚举选项）、是否必填、应用数据源类型必填性,1.已打开【元数据-元模型管理-字段元模型-新增属性】页面,"1. 进入数据地图-该表详情页
2. 属性名不填写任何内容，点击属性中文名
3. 正确填写属性名，属性中文名不填写任何内容，点击属性类型
4. 正确填写属性名、属性中文名，属性类型不填写任何内容，点击是否必填
5. 正确填写属性名、属性中文名、属性类型为文本框，字段类型不填写任何内容，点击是否必填
6. 正确填写属性名、属性中文名、属性类型为枚举，选项不填写任何内容，点击是否必填
7. 正确填写属性名、属性中文名、属性类型，是否必填不选择任何内容，点击应用数据源类型
8. 正确填写属性名、属性中文名、属性类型、是否必填，应用数据源类型不选择任何内容，点击确定按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 弹出属性名必填的异常提示
3. 弹出属性中文名必填的异常提示
4. 弹出属性类型必填的异常提示
5. 弹出字段类型必填的异常提示
6. 弹出选项必填的异常提示
7. 弹出是否必填必填的异常提示
8. 弹出应用数据源类型必填的异常提示",2
数据资产-元数据,验证新增属性的属性类型为枚举时支持新增和操作枚举选项,"1.已打开【元数据-元模型管理-字段元模型-新增属性】页面
2.属性名、属性中文名已正确填写","1. 进入数据地图-该表详情页
2. 选择属性类型为枚举
3. 设置输入选项一、选项二、选项三
4. 选中选项一点击下移icon
5. 选中选项三点击上移icon
6. 选中选项三点击编辑icon，编辑选项三名称，点击空白处
7. 点击增加icon，新增选项四","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 选择成功，显示选项设置输入框
3. 设置成功，选项右方展示上下移、编辑、删除icon，下方展示增加icon
4. 成功下移，位于选项二下方，选项三上方
5. 成功上移，位于选项二下方，选项一上方
6. 系统提示编辑成功，修改内容已更新，页面显示最新内容
7. 成功新增选项四",2
数据资产-元数据,验证新增属性的字段类型为bigint时只能输入正整数,"1.已打开【元数据-元模型管理-字段元模型-新增属性】页面
2.属性名、属性中文名已正确填写","1. 进入数据地图-该表详情页
2. 新增属性，选择属性类型为文本框，字段类型为bigint，其余内容正确填写
3. 跳转至该元模型对应数据表新增字段页面
4. 在该表对应属性名处输入负数
5. 输入正小数
6. 输入正整数","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 成功新增
3. 跳转成功，系统给出成功反馈，相关页面/数据状态更新为最新
4. 提示异常
5. 提示异常
6. 输入成功，系统给出成功反馈，相关页面/数据状态更新为最新",2
数据资产-元数据,验证新增属性的属性类型为文本框时支持选择的字段类型,无,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 点击新增属性按钮
4. 正确输入属性名、属性中文名，选择属性类型为文本框
5. 点击选择字段类型","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 弹出新增属性弹窗；
正确输入属性名、属性中文名、属性类型、是否必填、应用数据源类型
4. 输入选择成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 支持bigint/string两个选项，默认为string",2
数据资产-元数据,验证元数据-元模型管理-字段元模型页面新增属性功能-属性类型为枚举,无,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 点击新增属性按钮
4. 正确输入属性名、属性中文名、属性类型选择枚举、新增枚举选项、是否必填选择必填、选择应用数据源类型
点击确定按钮
5. 再次打开新增弹窗，点击取消按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 弹出新增属性弹窗
4. 弹窗消失，列表显示该新增记录
5. 弹窗消失，列表未新增",1
数据资产-元数据,验证元数据-元模型管理-字段元模型页面新增属性功能-属性类型为文本框,无,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 点击新增属性按钮
4. 正确输入属性名、属性中文名、属性类型选择文本框、字段类型默认string、是否必填选择必填、选择应用数据源类型
点击确定按钮
5. 再次点击新增属性按钮
6. 正确输入属性名、属性中文名、属性类型选择文本框、字段类型选择bigint、是否必填选择必填、选择应用数据源类型
点击确定按钮
7. 再次打开新增弹窗，点击取消按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 弹出新增属性弹窗
4. 弹窗消失，列表显示该新增记录
5. 弹出新增属性弹窗
6. 弹窗消失，列表显示该新增记录
7. 弹窗消失，列表未新增",1
数据资产-元数据,验证元数据-元模型管理-字段元模型页面新增属性弹窗,无,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 点击新增属性按钮
4. 查看应用数据源类型选择框","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 弹出新增属性弹窗；
支持输入属性名（占位符：仅支持字母、数字与下划线）、
属性中文名（占位符：仅支持中英文、数字和下划线）、
属性类型（包含文本框、枚举值、树形结构几个选项）、
是否必填、
应用数据源类型（占位符：请选择）；
包含取消、确定按钮
4. 支持配置每个属性的应用数据源类型，默认选择全部",1
数据资产-元数据,验证元数据-元模型管理-字段元模型页面重置功能,列表存在多条记录,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 输入准确属性名、属性中文名、选择属性类型，点击查询
4. 点击重置按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 成功查询到对应正确内容
4. 列表显示所有内容",2
数据资产-元数据,验证元数据-元模型管理-字段元模型页面查询功能,列表存在多条记录,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 输入模糊/准确属性名，点击查询
4. 输入模糊/准确属性中文名，点击查询
5. 选择属性类型，点击查询
6. 输入准确属性名、属性中文名、选择属性类型，点击查询","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 成功查询到包含该属性名的内容/为该属性名的内容
4. 成功查询到包含该属性中文名的内容/为该属性中文名的内容
5. 成功查询到为该属性类型的内容
6. 成功查询到对应正确内容",2
数据资产-元数据,验证元数据-元模型管理-字段元模型页面列表详情,无,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 查看列表","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 表头包含属性名、属性中文名、属性类型、是否必填、应用数据源类型、最近修改时间、操作；
列表内容正确；
操作包含编辑&删除按钮",2
数据资产-元数据,验证元数据-元模型管理-字段元模型页面页码跳转功能,列表存在至少十条记录,"1. 进入数据地图-该表详情页
2. 点击进入字段元模型页
3. 点击页码“2”
4. 切换每页条数
5. 点击跳至2页","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入页面
3. 成功跳转至第2页，内容显示正确，内容与预期完全一致，无异常或错误
4. 切换成功，页面内容显示正确，内容与预期完全一致，无异常或错误
5. 成功跳转至第2页，内容显示正确，内容与预期完全一致，无异常或错误",2
数据资产-元数据,验证元数据-元模型管理-字段元模型页面详情,无,"1. 进入数据地图-该表详情页
2. 点击页面图标，进入字段元模型页
3. 查看页面详情","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入字段元模型页面
3. 页面从上往下依次显示属性名&属性中文名&属性类型查询条件框、查询&重置&新增属性按钮；
属性列表内容展示；
页码切换&每页条数切换&页码跳转",2
数据资产-元数据,验证元数据-元模型管理-数据表元模型详情-个性业务属性,无,"1. 进入数据地图-该表详情页
2. 点击进入元数据-元模型管理页面
3. 选择某一元模型的编辑元模型按钮
4. 查看详情页展示
5. 查看个性业务属性页面详情
6. 切换页码和每页条数
7. 点击【新增子模型】按钮
8. 正确输入内容点击新增按钮
9. 点击弹窗取消按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入成功，默认进入数据表元模型tab页
3. 进入表元模型详情页
4. 页面左上角显示进入路径
下方展示技术属性tab、通用业务属性tab、个性业务属性tab
默认进入技术属性tab页
5. 显示列表，表头包含子模型名称、子模型描述、已应用库数量、创建时间、操作；
列表展示内容正确，无内容时展示“暂无数据”，右下角展示数据统计和页码切换、每页条数切换，左下角展示【新增子模型】按钮
6. 正确切换显示内容
7. 弹出新增子模型弹窗；
支持输入子模型名称、描述
8. 成功新增，个性业务属性页面新增该记录
9. 成功取消，自动切回个性业务属性页面",1
数据资产-元数据,验证元数据-元模型管理-数据表元模型详情-通用业务属性,无,"1. 进入数据地图-该表详情页
2. 点击进入元数据-元模型管理页面
3. 选择某一元模型的编辑元模型按钮
4. 查看详情页展示
5. 查看通用业务属性页面详情
6. 切换页码和每页条数
7. 点击【新增业务属性】按钮
8. 正确输入内容点击确定按钮
9. 点击弹窗取消按钮","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入成功，默认进入数据表元模型tab页
3. 进入表元模型详情页
4. 页面左上角显示进入路径
下方展示技术属性tab、通用业务属性tab、个性业务属性tab
默认进入技术属性tab页
5. 显示列表，表头包含属性名、属性中文名、属性类型、是否必填、最近修改时间、操作；
列表展示内容正确，无内容时展示“暂无数据”，右下角展示数据统计和页码切换、每页条数切换，左下角展示【新增业务属性】按钮
6. 正确切换显示内容
7. 弹出新增业务属性弹窗；
支持输入属性名、属性中文名、属性类型、是否必填
8. 成功新增业务属性，通用业务属性页面新增该记录
9. 成功取消，自动切回通用业务属性页面",1
数据资产-元数据,验证元数据-元模型管理-数据表元模型详情-技术属性,无,"1. 进入数据地图-该表详情页
2. 点击进入元数据-元模型管理页面
3. 选择某一元模型的编辑元模型按钮
4. 查看详情页展示
5. 查看技术属性页面详情
6. 切换页码和每页条数","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 进入成功，默认进入数据表元模型tab页
3. 进入表元模型详情页
4. 页面左上角显示进入路径
下方展示技术属性tab、通用业务属性tab、个性业务属性tab
默认进入技术属性tab页
5. 显示列表，表头包含属性名、字段类型、属性中文名
列表展示内容正确，无内容时展示“暂无数据”，右下角展示数据统计和页码切换、每页条数切换
6. 正确切换显示内容",1
数据资产-元数据,验证元数据-元模型管理页面UI,无,"1. 进入数据地图-该表详情页
2. 点击进入元数据-元模型管理页面
3. 查看页面展示","1. 成功进入数据地图-该表详情页面，页面内容正常加载显示，无报错
2. 成功进入目标页面，页面内容正常加载显示，无报错
3. 页面左上角展示数据表元模型tab；
默认进入数据表元模型tab页；
页面包含所有元模型图标，每个元模型支持编辑",3
